player_id,item_id,item_type,purchase_date,amount
PSN-00567,G029,full_game,2024-12-15,12.5
PSN-00567,G021,full_game,2025-03-14,30.0
PSN-00567,G022,full_game,2025-07-23,34.99
PSN-00567,G004,full_game,2025-07-11,34.99
PSN-00567,G028,full_game,2024-08-08,20.0
PSN-00567,G024,full_game,2024-05-05,25.0
PSN-00567,G006,full_game,2024-02-18,34.99
PSN-00567,D002,dlc_paid,2024-03-07,19.99
PSN-00567,D004,dlc_paid,2024-06-28,39.99
PSN-00567,D008,dlc_paid,2024-03-31,9.99
PSN-00567,D009,dlc_paid,2024-06-26,9.99
PSN-00567,D010,dlc_free,2024-10-04,0.0
PSN-00567,D011,dlc_paid,2024-03-14,29.99
PSN-00567,D012,dlc_free,2024-08-26,0.0
PSN-00567,D013,dlc_paid,2024-02-19,9.99
PSN-00569,G009,full_game,2025-03-27,20.0
PSN-00570,G003,full_game,2025-03-26,34.99
PSN-00570,D012,dlc_free,2024-07-26,0.0
PSN-00572,G013,full_game,2024-02-05,30.0
PSN-00572,G020,mtx,2025-08-03,24.99
PSN-00572,G020,mtx,2025-12-21,19.99
PSN-00573,G014,full_game,2024-01-12,69.99
PSN-00575,D005,dlc_paid,2024-02-26,9.99
PSN-00575,D006,dlc_paid,2024-07-16,19.99
PSN-00577,G015,full_game,2025-03-31,34.99
PSN-00580,D007,dlc_paid,2024-11-22,39.99
PSN-00582,G013,full_game,2024-03-02,30.0
PSN-00582,D002,dlc_paid,2024-03-18,19.99
PSN-00582,D005,dlc_paid,2024-01-22,9.99
PSN-00582,D010,dlc_free,2024-02-13,0.0
PSN-00582,D012,dlc_free,2024-08-13,0.0
PSN-00582,G020,mtx,2024-10-22,24.99
PSN-00582,G020,mtx,2025-03-11,19.99
PSN-00582,G020,mtx,2025-09-12,19.99
PSN-00582,G020,mtx,2024-03-01,19.99
PSN-00583,G030,full_game,2024-12-14,9.99
PSN-00585,G007,full_game,2025-12-17,34.99
PSN-00586,G022,full_game,2025-12-19,34.99
PSN-00586,D001,dlc_free,2025-04-29,0.0
PSN-00586,D011,dlc_paid,2024-01-10,29.99
PSN-00586,G020,mtx,2024-06-28,9.99
PSN-00586,G020,mtx,2025-07-18,4.99
PSN-00586,G020,mtx,2024-12-22,9.99
PSN-00587,D001,dlc_free,2024-07-11,0.0
PSN-00588,D003,dlc_free,2024-08-20,0.0
PSN-00588,D004,dlc_paid,2024-07-31,39.99
PSN-00588,D005,dlc_paid,2024-01-19,9.99
PSN-00588,D006,dlc_paid,2024-05-20,19.99
PSN-00589,G012,full_game,2024-11-28,34.99
PSN-00589,D003,dlc_free,2025-03-23,0.0
PSN-00589,D004,dlc_paid,2024-07-13,39.99
PSN-00589,D007,dlc_paid,2024-10-22,39.99
PSN-00589,D011,dlc_paid,2024-03-08,29.99
PSN-00589,D012,dlc_free,2024-07-31,0.0
PSN-00589,G019,mtx,2025-07-14,9.99
PSN-00589,G019,mtx,2024-04-02,4.99
PSN-00589,G019,mtx,2025-11-28,9.99
PSN-00589,G019,mtx,2025-01-16,4.99
PSN-00589,G019,mtx,2024-04-14,4.99
PSN-00589,G019,mtx,2025-01-14,9.99
PSN-00589,G019,mtx,2025-12-16,19.99
PSN-00591,D002,dlc_paid,2024-03-11,19.99
PSN-00592,G015,full_game,2025-03-14,34.99
PSN-00592,G010,full_game,2024-10-18,69.99
PSN-00592,G002,full_game,2024-01-19,69.99
PSN-00592,D003,dlc_free,2025-07-07,0.0
PSN-00592,D013,dlc_paid,2024-01-16,9.99
PSN-00593,G021,full_game,2025-01-13,30.0
PSN-00593,D003,dlc_free,2024-09-20,0.0
PSN-00593,D010,dlc_free,2025-01-01,0.0
PSN-00594,G022,full_game,2025-01-30,34.99
PSN-00594,G021,full_game,2025-12-03,30.0
PSN-00594,G003,full_game,2024-06-15,34.99
PSN-00594,G001,full_game,2024-04-27,34.99
PSN-00594,G013,full_game,2024-08-17,30.0
PSN-00594,G029,full_game,2025-04-10,12.5
PSN-00594,G006,full_game,2024-10-12,34.99
PSN-00594,G015,full_game,2024-06-14,34.99
PSN-00594,D001,dlc_free,2025-04-06,0.0
PSN-00594,D002,dlc_paid,2024-06-02,19.99
PSN-00594,D004,dlc_paid,2024-07-12,39.99
PSN-00594,D010,dlc_free,2025-02-07,0.0
PSN-00594,G019,mtx,2025-05-14,4.99
PSN-00594,G019,mtx,2025-10-07,4.99
PSN-00594,G019,mtx,2025-03-23,4.99
PSN-00594,G019,mtx,2024-05-16,9.99
PSN-00594,G019,mtx,2024-10-15,24.99
PSN-00594,G019,mtx,2024-08-14,4.99
PSN-00594,G019,mtx,2024-06-05,9.99
PSN-00594,G019,mtx,2024-08-28,9.99
PSN-00594,G019,mtx,2024-09-07,19.99
PSN-00594,G019,mtx,2025-01-08,9.99
PSN-00594,G019,mtx,2025-11-23,19.99
PSN-00595,D003,dlc_free,2025-10-22,0.0
PSN-00597,G003,full_game,2025-03-26,34.99
PSN-00598,G021,full_game,2025-08-18,30.0
PSN-00598,D010,dlc_free,2025-04-18,0.0
PSN-00598,G020,mtx,2025-05-28,19.99
PSN-00600,D005,dlc_paid,2024-02-22,9.99
PSN-00603,D010,dlc_free,2025-09-15,0.0
PSN-00604,G027,full_game,2025-10-08,30.0
PSN-00604,G020,mtx,2025-10-19,19.99
PSN-00604,G020,mtx,2025-07-19,4.99
PSN-00604,G020,mtx,2025-11-19,24.99
PSN-00607,G022,full_game,2025-12-08,34.99
PSN-00607,D001,dlc_free,2025-05-07,0.0
PSN-00607,D007,dlc_paid,2024-11-20,39.99
PSN-00607,G020,mtx,2025-03-02,4.99
PSN-00607,G020,mtx,2025-09-17,19.99
PSN-00607,G020,mtx,2025-03-10,9.99
PSN-00608,G009,full_game,2024-03-16,39.99
PSN-00610,G004,full_game,2024-07-28,34.99
PSN-00610,D001,dlc_free,2025-01-06,0.0
PSN-00612,G013,full_game,2025-02-14,30.0
PSN-00613,G013,full_game,2025-08-02,30.0
PSN-00613,G015,full_game,2025-04-01,34.99
PSN-00613,D001,dlc_free,2025-09-04,0.0
PSN-00613,D012,dlc_free,2025-04-21,0.0
PSN-00614,G003,full_game,2025-09-19,34.99
PSN-00614,D008,dlc_paid,2024-12-28,9.99
PSN-00614,D010,dlc_free,2025-11-17,0.0
PSN-00618,G010,full_game,2025-09-25,34.99
PSN-00619,G030,full_game,2025-05-16,9.99
PSN-00619,G010,full_game,2024-12-19,48.99
PSN-00619,D001,dlc_free,2025-02-19,0.0
PSN-00619,D002,dlc_paid,2024-01-02,19.99
PSN-00619,D008,dlc_paid,2024-04-30,9.99
PSN-00619,D009,dlc_paid,2024-06-11,9.99
PSN-00619,D012,dlc_free,2025-02-15,0.0
PSN-00619,G019,mtx,2024-02-08,19.99
PSN-00619,G019,mtx,2024-05-29,4.99
PSN-00619,G019,mtx,2024-09-23,9.99
PSN-00619,G019,mtx,2025-12-30,9.99
PSN-00619,G019,mtx,2024-10-10,9.99
PSN-00619,G019,mtx,2025-06-30,19.99
PSN-00619,G019,mtx,2024-07-03,24.99
PSN-00619,G020,mtx,2024-01-03,19.99
PSN-00619,G020,mtx,2025-07-26,4.99
PSN-00619,G020,mtx,2024-12-15,24.99
PSN-00619,G020,mtx,2024-03-04,4.99
PSN-00622,G009,full_game,2025-08-18,20.0
PSN-00622,G010,full_game,2025-11-22,34.99
PSN-00622,G014,full_game,2025-08-31,34.99
PSN-00622,D008,dlc_paid,2025-08-24,9.99
PSN-00622,G020,mtx,2025-09-16,24.99
PSN-00623,G013,full_game,2024-09-05,30.0
PSN-00625,G029,full_game,2025-07-09,12.5
PSN-00626,D005,dlc_paid,2024-02-29,9.99
PSN-00627,G007,full_game,2025-05-04,34.99
PSN-00627,G025,full_game,2025-12-23,7.5
PSN-00627,G012,full_game,2024-10-26,48.99
PSN-00627,D004,dlc_paid,2024-08-30,39.99
PSN-00628,G019,mtx,2025-10-26,4.99
PSN-00629,G027,full_game,2024-11-11,30.0
PSN-00630,G010,full_game,2024-06-21,69.99
PSN-00632,G024,full_game,2025-08-23,25.0
PSN-00632,G010,full_game,2025-12-25,34.99
PSN-00632,G013,full_game,2025-02-11,30.0
PSN-00632,G023,full_game,2025-01-25,25.0
PSN-00632,G003,full_game,2025-02-24,34.99
PSN-00632,G029,full_game,2025-05-07,12.5
PSN-00632,G021,full_game,2025-10-06,30.0
PSN-00632,G030,full_game,2025-08-17,9.99
PSN-00632,D001,dlc_free,2025-07-11,0.0
PSN-00632,D002,dlc_paid,2024-10-02,19.99
PSN-00632,D004,dlc_paid,2024-09-02,39.99
PSN-00632,D007,dlc_paid,2024-10-16,39.99
PSN-00632,D010,dlc_free,2025-03-29,0.0
PSN-00632,G019,mtx,2025-08-23,4.99
PSN-00632,G019,mtx,2025-01-31,19.99
PSN-00632,G019,mtx,2024-10-25,19.99
PSN-00632,G019,mtx,2025-11-09,4.99
PSN-00632,G019,mtx,2025-07-07,9.99
PSN-00632,G019,mtx,2025-04-04,9.99
PSN-00632,G019,mtx,2025-02-28,4.99
PSN-00632,G019,mtx,2024-09-02,9.99
PSN-00632,G019,mtx,2025-03-04,19.99
PSN-00632,G019,mtx,2024-10-09,4.99
PSN-00632,G019,mtx,2025-08-19,9.99
PSN-00632,G019,mtx,2024-10-29,19.99
PSN-00633,G008,full_game,2025-11-26,30.0
PSN-00633,G017,full_game,2024-06-01,48.99
PSN-00633,D006,dlc_paid,2024-07-17,19.99
PSN-00634,G017,full_game,2025-08-21,34.99
PSN-00634,G002,full_game,2025-07-29,34.99
PSN-00634,D003,dlc_free,2024-05-03,0.0
PSN-00634,D005,dlc_paid,2024-03-09,9.99
PSN-00634,D006,dlc_paid,2024-07-14,19.99
PSN-00634,D008,dlc_paid,2024-03-18,9.99
PSN-00634,D009,dlc_paid,2024-05-23,9.99
PSN-00634,G019,mtx,2024-04-14,9.99
PSN-00635,G011,full_game,2024-04-26,48.99
PSN-00635,D008,dlc_paid,2024-04-30,9.99
PSN-00636,G011,full_game,2025-01-24,34.99
PSN-00638,G021,full_game,2024-08-15,30.0
PSN-00642,G017,full_game,2024-01-22,48.99
PSN-00642,G016,full_game,2025-09-05,34.99
PSN-00642,G023,full_game,2025-02-03,25.0
PSN-00642,G015,full_game,2025-06-09,34.99
PSN-00642,G007,full_game,2024-01-12,34.99
PSN-00642,D005,dlc_paid,2024-01-14,9.99
PSN-00642,D007,dlc_paid,2024-11-08,39.99
PSN-00642,D010,dlc_free,2024-10-22,0.0
PSN-00642,D012,dlc_free,2025-02-19,0.0
PSN-00642,G020,mtx,2024-07-01,4.99
PSN-00642,G020,mtx,2024-05-21,9.99
PSN-00642,G020,mtx,2025-04-04,24.99
PSN-00642,G020,mtx,2025-01-21,9.99
PSN-00642,G020,mtx,2024-12-26,4.99
PSN-00642,G020,mtx,2024-02-28,19.99
PSN-00643,G016,full_game,2024-05-22,48.99
PSN-00643,D001,dlc_free,2025-03-04,0.0
PSN-00643,D007,dlc_paid,2024-11-02,39.99
PSN-00643,G019,mtx,2024-05-27,9.99
PSN-00646,G002,full_game,2025-11-10,34.99
PSN-00646,G009,full_game,2025-04-24,20.0
PSN-00646,D001,dlc_free,2024-09-09,0.0
PSN-00646,D002,dlc_paid,2024-03-20,19.99
PSN-00646,D003,dlc_free,2024-09-18,0.0
PSN-00646,D005,dlc_paid,2024-02-13,9.99
PSN-00646,D006,dlc_paid,2024-07-15,19.99
PSN-00646,D008,dlc_paid,2024-04-27,9.99
PSN-00646,D009,dlc_paid,2024-07-27,9.99
PSN-00646,D013,dlc_paid,2024-01-20,9.99
PSN-00646,G020,mtx,2025-01-27,4.99
PSN-00646,G020,mtx,2025-08-20,19.99
PSN-00646,G020,mtx,2025-07-30,9.99
PSN-00646,G020,mtx,2024-05-30,19.99
PSN-00646,G020,mtx,2025-03-06,19.99
PSN-00646,G020,mtx,2025-03-09,4.99
PSN-00646,G020,mtx,2024-12-07,9.99
PSN-00646,G020,mtx,2025-10-15,4.99
PSN-00646,G020,mtx,2024-01-11,9.99
PSN-00646,G020,mtx,2024-01-27,19.99
PSN-00647,G009,full_game,2024-08-16,27.99
PSN-00648,G027,full_game,2024-11-06,30.0
PSN-00648,G023,full_game,2025-09-27,25.0
PSN-00648,D001,dlc_free,2025-11-06,0.0
PSN-00649,G025,full_game,2025-08-28,7.5
PSN-00649,D001,dlc_free,2024-07-08,0.0
PSN-00649,D004,dlc_paid,2024-08-05,39.99
PSN-00649,D005,dlc_paid,2024-08-27,9.99
PSN-00649,D010,dlc_free,2024-09-02,0.0
PSN-00649,D011,dlc_paid,2024-08-01,29.99
PSN-00649,D012,dlc_free,2025-06-17,0.0
PSN-00649,G020,mtx,2025-01-31,24.99
PSN-00650,G023,full_game,2025-10-23,25.0
PSN-00650,D009,dlc_paid,2024-05-22,9.99
PSN-00652,G003,full_game,2025-06-08,34.99
PSN-00652,G010,full_game,2025-03-18,48.99
PSN-00652,D002,dlc_paid,2024-02-28,19.99
PSN-00652,G020,mtx,2025-05-02,4.99
PSN-00653,G017,full_game,2025-02-27,34.99
PSN-00653,D001,dlc_free,2024-08-26,0.0
PSN-00653,D005,dlc_paid,2024-01-26,9.99
PSN-00653,D010,dlc_free,2024-04-24,0.0
PSN-00653,D011,dlc_paid,2024-02-27,29.99
PSN-00653,D012,dlc_free,2024-07-09,0.0
PSN-00657,D004,dlc_paid,2024-07-15,39.99
PSN-00657,G020,mtx,2024-09-30,9.99
PSN-00657,G020,mtx,2025-10-06,9.99
PSN-00659,G013,full_game,2025-01-11,30.0
PSN-00660,D001,dlc_free,2024-08-18,0.0
PSN-00660,D004,dlc_paid,2024-08-08,39.99
PSN-00660,G019,mtx,2024-12-11,4.99
PSN-00660,G019,mtx,2024-11-30,19.99
PSN-00660,G019,mtx,2024-06-08,24.99
PSN-00660,G019,mtx,2025-02-23,9.99
PSN-00660,G019,mtx,2024-10-09,4.99
PSN-00660,G019,mtx,2024-06-22,4.99
PSN-00660,G019,mtx,2024-07-11,24.99
PSN-00661,G019,mtx,2025-03-16,9.99
PSN-00662,G028,full_game,2025-01-19,20.0
PSN-00662,D004,dlc_paid,2024-08-21,39.99
PSN-00662,D010,dlc_free,2025-11-07,0.0
PSN-00662,G020,mtx,2025-06-11,4.99
PSN-00662,G020,mtx,2025-08-19,4.99
PSN-00662,G020,mtx,2024-02-19,4.99
PSN-00662,G020,mtx,2024-02-24,19.99
PSN-00662,G020,mtx,2024-08-03,4.99
PSN-00662,G020,mtx,2025-08-28,19.99
PSN-00662,G020,mtx,2025-02-01,4.99
PSN-00663,G027,full_game,2025-05-10,30.0
PSN-00663,G019,mtx,2024-02-17,4.99
PSN-00663,G019,mtx,2024-02-11,4.99
PSN-00664,G019,mtx,2024-06-30,4.99
PSN-00668,G003,full_game,2025-09-27,34.99
PSN-00668,G001,full_game,2024-12-13,34.99
PSN-00668,D001,dlc_free,2025-11-23,0.0
PSN-00668,D002,dlc_paid,2024-02-18,19.99
PSN-00668,D005,dlc_paid,2024-01-24,9.99
PSN-00668,D006,dlc_paid,2024-05-06,19.99
PSN-00668,G019,mtx,2025-11-20,4.99
PSN-00668,G019,mtx,2025-10-08,24.99
PSN-00668,G019,mtx,2025-06-27,19.99
PSN-00668,G019,mtx,2024-05-05,9.99
PSN-00669,D012,dlc_free,2025-07-17,0.0
PSN-00670,G002,full_game,2025-01-17,34.99
PSN-00671,G022,full_game,2025-01-20,34.99
PSN-00671,D009,dlc_paid,2024-05-21,9.99
PSN-00672,G018,full_game,2025-12-30,30.0
PSN-00672,D007,dlc_paid,2025-12-04,39.99
PSN-00674,G010,full_game,2024-12-14,48.99
PSN-00674,G026,full_game,2024-11-26,12.5
PSN-00674,G006,full_game,2024-11-07,34.99
PSN-00674,D003,dlc_free,2024-11-15,0.0
PSN-00677,G010,full_game,2025-05-23,34.99
PSN-00677,D004,dlc_paid,2024-08-04,39.99
PSN-00678,G016,full_game,2024-10-21,34.99
PSN-00678,G009,full_game,2024-04-25,39.99
PSN-00678,D007,dlc_paid,2024-11-12,39.99
PSN-00678,D009,dlc_paid,2024-05-29,9.99
PSN-00678,D011,dlc_paid,2024-01-29,29.99
PSN-00680,G026,full_game,2025-03-09,12.5
PSN-00680,D011,dlc_paid,2024-01-25,29.99
PSN-00680,D013,dlc_paid,2024-02-01,9.99
PSN-00680,G020,mtx,2025-04-07,19.99
PSN-00680,G020,mtx,2025-08-26,4.99
PSN-00681,G019,mtx,2025-01-19,19.99
PSN-00681,G019,mtx,2024-07-25,4.99
PSN-00681,G019,mtx,2025-03-28,9.99
PSN-00682,G006,full_game,2025-11-02,34.99
PSN-00682,G013,full_game,2025-02-20,30.0
PSN-00682,G021,full_game,2024-05-28,30.0
PSN-00682,G027,full_game,2025-02-12,30.0
PSN-00682,G011,full_game,2024-12-07,34.99
PSN-00682,D002,dlc_paid,2024-07-11,19.99
PSN-00682,D005,dlc_paid,2024-06-01,9.99
PSN-00682,D010,dlc_free,2025-04-09,0.0
PSN-00682,D011,dlc_paid,2024-05-25,29.99
PSN-00682,G019,mtx,2025-05-23,4.99
PSN-00683,G008,full_game,2025-08-21,41.99
PSN-00683,D004,dlc_paid,2024-07-11,39.99
PSN-00684,G002,full_game,2025-02-06,34.99
PSN-00684,G019,mtx,2025-02-07,9.99
PSN-00685,G003,full_game,2025-04-12,34.99
PSN-00685,G019,mtx,2025-02-22,19.99
PSN-00685,G019,mtx,2025-10-12,9.99
PSN-00686,G007,full_game,2024-08-05,34.99
PSN-00686,G018,full_game,2024-11-22,30.0
PSN-00687,G007,full_game,2025-04-21,34.99
PSN-00687,G028,full_game,2025-10-30,20.0
PSN-00690,G008,full_game,2025-07-28,41.99
PSN-00690,D008,dlc_paid,2024-05-23,9.99
PSN-00690,D010,dlc_free,2024-01-03,0.0
PSN-00692,D001,dlc_free,2024-09-02,0.0
PSN-00692,D008,dlc_paid,2024-04-17,9.99
PSN-00692,G019,mtx,2024-01-03,19.99
PSN-00693,G009,full_game,2024-02-20,39.99
PSN-00693,G029,full_game,2025-03-15,12.5
PSN-00693,D008,dlc_paid,2024-06-09,9.99
PSN-00693,D009,dlc_paid,2024-06-24,9.99
PSN-00693,D013,dlc_paid,2024-03-05,9.99
PSN-00693,G019,mtx,2025-11-04,4.99
PSN-00693,G019,mtx,2024-06-23,4.99
PSN-00693,G019,mtx,2025-10-07,9.99
PSN-00693,G019,mtx,2024-09-16,9.99
PSN-00693,G020,mtx,2025-05-25,9.99
PSN-00697,G025,full_game,2024-08-17,7.5
PSN-00698,G019,mtx,2025-07-03,19.99
PSN-00698,G019,mtx,2025-04-19,9.99
PSN-00699,G002,full_game,2025-07-09,34.99
PSN-00699,D003,dlc_free,2025-10-11,0.0
PSN-00699,G019,mtx,2024-10-06,19.99
PSN-00699,G019,mtx,2024-01-24,9.99
PSN-00700,D002,dlc_paid,2024-03-04,19.99
PSN-00700,D003,dlc_free,2025-08-25,0.0
PSN-00700,D007,dlc_paid,2024-10-24,39.99
PSN-00700,D013,dlc_paid,2024-03-08,9.99
PSN-00700,G020,mtx,2025-10-04,24.99
PSN-00700,G020,mtx,2024-05-13,4.99
PSN-00700,G020,mtx,2024-10-01,9.99
PSN-00700,G020,mtx,2025-04-30,4.99
PSN-00700,G020,mtx,2025-01-23,9.99
PSN-00700,G020,mtx,2024-01-05,9.99
PSN-00701,G010,full_game,2025-05-23,34.99
PSN-00701,D005,dlc_paid,2024-04-03,9.99
PSN-00702,D013,dlc_paid,2024-03-17,9.99
PSN-00702,G019,mtx,2025-10-24,19.99
PSN-00702,G019,mtx,2025-04-26,4.99
PSN-00704,G015,full_game,2025-04-27,34.99
PSN-00704,D013,dlc_paid,2024-02-23,9.99
PSN-00705,D007,dlc_paid,2024-11-04,39.99
PSN-00705,D011,dlc_paid,2024-03-23,29.99
PSN-00705,D012,dlc_free,2024-08-03,0.0
PSN-00709,G009,full_game,2025-09-15,20.0
PSN-00709,G003,full_game,2024-07-29,34.99
PSN-00710,G006,full_game,2025-10-29,34.99
PSN-00711,D010,dlc_free,2024-06-05,0.0
PSN-00717,G021,full_game,2024-07-01,30.0
PSN-00717,G023,full_game,2024-03-22,25.0
PSN-00717,D008,dlc_paid,2024-03-28,9.99
PSN-00717,D009,dlc_paid,2024-06-03,9.99
PSN-00717,D010,dlc_free,2025-12-23,0.0
PSN-00719,G024,full_game,2025-11-10,25.0
PSN-00721,G019,mtx,2024-03-31,19.99
PSN-00721,G019,mtx,2024-04-20,4.99
PSN-00721,G019,mtx,2024-09-01,24.99
PSN-00722,G002,full_game,2024-07-10,48.99
PSN-00722,D003,dlc_free,2025-07-18,0.0
PSN-00722,D004,dlc_paid,2024-07-03,39.99
PSN-00723,G004,full_game,2025-08-21,34.99
PSN-00723,G023,full_game,2025-12-29,25.0
PSN-00723,G018,full_game,2025-07-24,30.0
PSN-00724,G025,full_game,2025-11-10,7.5
PSN-00725,G014,full_game,2025-06-07,34.99
PSN-00725,G030,full_game,2025-08-06,9.99
PSN-00725,D001,dlc_free,2024-08-08,0.0
PSN-00725,D004,dlc_paid,2024-07-03,39.99
PSN-00725,D009,dlc_paid,2024-08-26,9.99
PSN-00725,D010,dlc_free,2025-04-04,0.0
PSN-00725,D012,dlc_free,2025-12-05,0.0
PSN-00725,G020,mtx,2025-09-08,24.99
PSN-00725,G020,mtx,2025-11-01,19.99
PSN-00725,G020,mtx,2025-03-10,4.99
PSN-00727,G025,full_game,2025-10-16,7.5
PSN-00727,G006,full_game,2024-12-27,34.99
PSN-00727,G004,full_game,2025-09-01,34.99
PSN-00727,G010,full_game,2025-12-23,34.99
PSN-00727,D002,dlc_paid,2024-02-18,19.99
PSN-00727,D013,dlc_paid,2024-02-18,9.99
PSN-00727,G020,mtx,2025-06-09,19.99
PSN-00727,G020,mtx,2024-05-27,4.99
PSN-00727,G020,mtx,2025-10-18,19.99
PSN-00727,G020,mtx,2024-04-25,9.99
PSN-00728,D001,dlc_free,2025-10-07,0.0
PSN-00728,D013,dlc_paid,2024-03-13,9.99
PSN-00730,D013,dlc_paid,2024-02-07,9.99
PSN-00731,G027,full_game,2024-12-05,30.0
PSN-00731,G017,full_game,2024-05-07,48.99
PSN-00731,G018,full_game,2025-11-11,30.0
PSN-00731,G010,full_game,2024-12-28,48.99
PSN-00731,D002,dlc_paid,2024-02-29,19.99
PSN-00731,D003,dlc_free,2024-06-16,0.0
PSN-00731,D005,dlc_paid,2024-01-21,9.99
PSN-00731,D006,dlc_paid,2024-04-25,19.99
PSN-00731,D008,dlc_paid,2024-04-22,9.99
PSN-00731,D009,dlc_paid,2024-06-06,9.99
PSN-00731,D011,dlc_paid,2024-02-19,29.99
PSN-00731,D012,dlc_free,2024-03-11,0.0
PSN-00731,D013,dlc_paid,2024-01-17,9.99
PSN-00731,G019,mtx,2025-09-21,9.99
PSN-00731,G020,mtx,2024-11-04,19.99
PSN-00731,G020,mtx,2025-10-09,19.99
PSN-00731,G020,mtx,2025-01-30,4.99
PSN-00731,G020,mtx,2025-09-24,4.99
PSN-00731,G020,mtx,2024-07-18,4.99
PSN-00731,G020,mtx,2025-03-01,4.99
PSN-00731,G020,mtx,2025-02-07,24.99
PSN-00733,G027,full_game,2025-11-08,30.0
PSN-00733,D007,dlc_paid,2024-12-05,39.99
PSN-00734,G013,full_game,2025-03-14,30.0
PSN-00734,G029,full_game,2025-02-07,12.5
PSN-00734,G012,full_game,2024-10-23,48.99
PSN-00734,G021,full_game,2025-09-15,30.0
PSN-00734,D002,dlc_paid,2024-02-03,19.99
PSN-00734,G020,mtx,2025-08-30,4.99
PSN-00734,G020,mtx,2025-07-05,4.99
PSN-00734,G020,mtx,2025-03-08,4.99
PSN-00734,G020,mtx,2024-04-24,9.99
PSN-00734,G020,mtx,2025-08-30,19.99
PSN-00734,G020,mtx,2024-04-28,9.99
PSN-00735,G020,mtx,2024-06-26,4.99
PSN-00736,G017,full_game,2024-10-07,34.99
PSN-00736,D003,dlc_free,2024-06-12,0.0
PSN-00736,D005,dlc_paid,2024-03-12,9.99
PSN-00736,D012,dlc_free,2024-12-24,0.0
PSN-00736,G019,mtx,2025-04-10,4.99
PSN-00736,G019,mtx,2025-12-01,19.99
PSN-00736,G019,mtx,2024-09-03,4.99
PSN-00736,G020,mtx,2025-12-18,9.99
PSN-00736,G020,mtx,2025-01-20,24.99
PSN-00736,G020,mtx,2024-01-19,19.99
PSN-00737,G027,full_game,2025-07-27,30.0
PSN-00737,G024,full_game,2025-02-14,25.0
PSN-00737,D013,dlc_paid,2024-12-24,9.99
PSN-00737,G019,mtx,2025-07-26,24.99
PSN-00737,G019,mtx,2025-12-15,19.99
PSN-00737,G019,mtx,2025-03-30,9.99
PSN-00737,G019,mtx,2025-03-15,4.99
PSN-00737,G019,mtx,2025-11-29,4.99
PSN-00737,G020,mtx,2025-05-26,9.99
PSN-00739,G013,full_game,2024-04-02,30.0
PSN-00739,G019,mtx,2024-04-14,24.99
PSN-00739,G019,mtx,2025-05-21,4.99
PSN-00740,G012,full_game,2025-01-06,34.99
PSN-00740,G011,full_game,2024-06-14,48.99
PSN-00740,G001,full_game,2025-06-10,34.99
PSN-00740,G016,full_game,2025-08-23,34.99
PSN-00740,G005,full_game,2024-08-10,34.99
PSN-00740,D001,dlc_free,2025-09-14,0.0
PSN-00740,D003,dlc_free,2024-08-13,0.0
PSN-00740,D004,dlc_paid,2024-06-24,39.99
PSN-00740,D007,dlc_paid,2024-11-27,39.99
PSN-00740,D010,dlc_free,2025-09-20,0.0
PSN-00740,D012,dlc_free,2025-02-08,0.0
PSN-00740,D013,dlc_paid,2024-03-24,9.99
PSN-00741,G003,full_game,2024-12-08,34.99
PSN-00741,D010,dlc_free,2024-03-14,0.0
PSN-00741,D012,dlc_free,2024-03-07,0.0
PSN-00743,G022,full_game,2025-11-18,34.99
PSN-00743,G029,full_game,2025-10-10,12.5
PSN-00743,G021,full_game,2024-09-04,30.0
PSN-00743,D001,dlc_free,2024-01-21,0.0
PSN-00743,D004,dlc_paid,2024-09-12,39.99
PSN-00743,D006,dlc_paid,2024-07-07,19.99
PSN-00743,D010,dlc_free,2025-04-11,0.0
PSN-00743,D011,dlc_paid,2024-02-20,29.99
PSN-00743,D012,dlc_free,2024-02-22,0.0
PSN-00743,G019,mtx,2025-10-18,4.99
PSN-00743,G019,mtx,2025-12-15,19.99
PSN-00743,G020,mtx,2025-10-13,19.99
PSN-00743,G020,mtx,2025-11-29,9.99
PSN-00743,G020,mtx,2025-04-20,4.99
PSN-00743,G020,mtx,2025-12-12,9.99
PSN-00743,G020,mtx,2024-05-09,4.99
PSN-00743,G020,mtx,2025-05-15,9.99
PSN-00744,D003,dlc_free,2024-08-31,0.0
PSN-00745,G011,full_game,2025-09-21,34.99
PSN-00745,G019,mtx,2024-05-11,4.99
PSN-00745,G019,mtx,2025-09-21,4.99
PSN-00745,G020,mtx,2024-02-06,19.99
PSN-00745,G020,mtx,2025-08-02,19.99
PSN-00746,G028,full_game,2024-03-08,20.0
PSN-00746,G004,full_game,2025-03-10,34.99
PSN-00746,D013,dlc_paid,2024-01-01,9.99
PSN-00747,G007,full_game,2024-12-08,34.99
PSN-00750,G028,full_game,2024-09-27,20.0
PSN-00750,G005,full_game,2024-12-21,34.99
PSN-00750,D002,dlc_paid,2024-07-21,19.99
PSN-00750,G019,mtx,2025-08-06,9.99
PSN-00750,G019,mtx,2025-02-21,19.99
PSN-00750,G019,mtx,2025-11-02,4.99
PSN-00751,G028,full_game,2024-08-26,20.0
PSN-00751,G029,full_game,2024-08-10,12.5
PSN-00751,D009,dlc_paid,2024-07-28,9.99
PSN-00751,D012,dlc_free,2025-10-06,0.0
PSN-00752,D002,dlc_paid,2024-03-15,19.99
PSN-00752,G019,mtx,2025-12-14,24.99
