player_id,tier,historical_spend,sub_clv_12m,purchase_clv_12m,clv_12m,total_clv,clv_segment
PSN-00852,Free,0.0,0.0,0.0,0.0,0.0,Minimal (<$10)
PSN-00853,Essential,0.0,28.084822945953775,0.0,28.084822945953775,28.084822945953775,Low ($10-50)
PSN-00854,Extra,19.99,134.98864861508648,0.0,134.98864861508648,154.97864861508648,Medium ($50-150)
PSN-00855,Free,0.0,0.0,0.0,0.0,0.0,Minimal (<$10)
PSN-00856,Essential,0.0,0.9715743087565333,0.0,0.9715743087565333,0.9715743087565333,Minimal (<$10)
PSN-00857,Essential,0.0,0.011758812506781381,0.0,0.011758812506781381,0.011758812506781381,Minimal (<$10)
PSN-00858,Free,62.980000000000004,0.0,0.0,0.0,62.980000000000004,Minimal (<$10)
PSN-00859,Free,0.0,0.0,0.0,0.0,0.0,Minimal (<$10)
PSN-00860,Free,30.0,0.0,0.0,0.0,30.0,Minimal (<$10)
PSN-00861,Free,0.0,0.0,0.0,0.0,0.0,Minimal (<$10)
PSN-00862,Essential,0.0,59.98917726690636,0.0,59.98917726690636,59.98917726690636,Medium ($50-150)
PSN-00863,Essential,89.98,59.98943169464108,69.97966852801287,129.96910022265394,219.94910022265395,Medium ($50-150)
PSN-00864,Essential,19.98,59.98938081706871,0.0,59.98938081706871,79.96938081706871,Medium ($50-150)
PSN-00865,Essential,0.0,1.5268504299652341,0.0,1.5268504299652341,1.5268504299652341,Minimal (<$10)
PSN-00866,Essential,0.0,59.98537165787239,0.0,59.98537165787239,59.98537165787239,Medium ($50-150)
PSN-00867,Essential,0.0,59.98978734763328,0.0,59.98978734763328,59.98978734763328,Medium ($50-150)
PSN-00868,Essential,39.97,59.989023246861436,69.95943045799655,129.94845370485797,169.91845370485797,Medium ($50-150)
PSN-00869,Free,49.97,0.0,0.0,0.0,49.97,Minimal (<$10)
PSN-00870,Essential,0.0,59.98939231055729,0.0,59.98939231055729,59.98939231055729,Medium ($50-150)
PSN-00871,Essential,202.91,59.9890007765988,0.0,59.9890007765988,262.89900077659877,Medium ($50-150)
PSN-00872,Essential,0.0,59.98904988508101,0.0,59.98904988508101,59.98904988508101,Medium ($50-150)
PSN-00873,Essential,0.0,59.98953903455671,0.0,59.98953903455671,59.98953903455671,Medium ($50-150)
PSN-00874,Essential,0.0,49.23271943699196,0.0,49.23271943699196,49.23271943699196,Low ($10-50)
PSN-00875,Free,0.0,0.0,0.0,0.0,0.0,Minimal (<$10)
PSN-00876,Essential,0.0,59.98950821168132,0.0,59.98950821168132,59.98950821168132,Medium ($50-150)
PSN-00877,Essential,132.95,59.989071783151815,0.0,59.989071783151815,192.9390717831518,Medium ($50-150)
PSN-00878,Essential,19.99,59.98936957035027,0.0,59.98936957035027,79.97936957035027,Medium ($50-150)
PSN-00879,Free,48.99,0.0,0.0,0.0,48.99,Minimal (<$10)
PSN-00880,Free,34.99,0.0,0.0,0.0,34.99,Minimal (<$10)
PSN-00881,Essential,7.5,59.98943211370132,0.0,59.98943211370132,67.48943211370133,Medium ($50-150)
PSN-00882,Free,54.99,0.0,109.98,109.98,164.97,Medium ($50-150)
PSN-00883,Essential,34.99,59.98907140463345,0.0,59.98907140463345,94.97907140463346,Medium ($50-150)
PSN-00884,Essential,109.96000000000001,59.98820231231071,69.97895147370815,129.96715378601886,239.92715378601886,Medium ($50-150)
PSN-00885,Essential,0.0,1.582444154070931,0.0,1.582444154070931,1.582444154070931,Minimal (<$10)
PSN-00886,Essential,9.99,59.98994457532389,19.979990770253135,79.96993534557703,89.95993534557702,Medium ($50-150)
PSN-00887,Extra,0.0,134.98801944022372,0.0,134.98801944022372,134.98801944022372,Medium ($50-150)
PSN-00888,Free,47.49,0.0,25.0,25.0,72.49000000000001,Low ($10-50)
PSN-00889,Essential,54.980000000000004,59.98960253491672,0.0,59.98960253491672,114.96960253491673,Medium ($50-150)
PSN-00890,Essential,0.0,1.1994321196266802,0.0,1.1994321196266802,1.1994321196266802,Minimal (<$10)
PSN-00891,Essential,99.96000000000001,59.989280737870786,89.95946070327435,149.94874144114513,249.90874144114514,Medium ($50-150)
PSN-00892,Essential,89.98,59.98832230816636,0.0,59.98832230816636,149.96832230816636,Medium ($50-150)
PSN-00893,Extra,64.99000000000001,134.98968828466508,0.0,134.98968828466508,199.9796882846651,Medium ($50-150)
PSN-00894,Essential,0.0,59.9896177753747,0.0,59.9896177753747,59.9896177753747,Medium ($50-150)
PSN-00895,Essential,0.0,6.5348612874683525,0.0,6.5348612874683525,6.5348612874683525,Minimal (<$10)
PSN-00896,Free,88.96000000000001,0.0,39.98,39.98,128.94,Low ($10-50)
PSN-00897,Free,19.98,0.0,0.0,0.0,19.98,Minimal (<$10)
PSN-00898,Extra,0.0,2.779594177522769,0.0,2.779594177522769,2.779594177522769,Minimal (<$10)
PSN-00899,Essential,9.99,0.0038393548225491183,0.0,0.0038393548225491183,9.99383935482255,Minimal (<$10)
PSN-00900,Essential,19.99,59.98818169888049,0.0,59.98818169888049,79.97818169888049,Medium ($50-150)
PSN-00901,Essential,137.45,59.98941690047686,69.97965989911128,129.96907679958815,267.41907679958814,Medium ($50-150)
PSN-00902,Extra,227.34,0.07007304809286671,0.0,0.07007304809286671,227.41007304809287,Minimal (<$10)
PSN-00903,Free,54.98,0.0,0.0,0.0,54.98,Minimal (<$10)
PSN-00904,Essential,0.0,59.988038251759676,0.0,59.988038251759676,59.988038251759676,Medium ($50-150)
PSN-00905,Essential,57.47,59.989618198366095,0.0,59.989618198366095,117.45961819836609,Medium ($50-150)
PSN-00906,Free,39.99,0.0,0.0,0.0,39.99,Minimal (<$10)
PSN-00907,Extra,69.99000000000001,134.9889030824091,0.0,134.9889030824091,204.97890308240912,Medium ($50-150)
PSN-00908,Premium,92.44,159.98695782577258,39.979619894600866,199.96657772037344,292.40657772037343,High ($150-500)
PSN-00909,Premium,64.97999999999999,159.98929097425614,0.0,159.98929097425614,224.96929097425613,High ($150-500)
PSN-00910,Free,0.0,0.0,0.0,0.0,0.0,Minimal (<$10)
PSN-00911,Free,0.0,0.0,0.0,0.0,0.0,Minimal (<$10)
PSN-00912,Free,0.0,0.0,0.0,0.0,0.0,Minimal (<$10)
PSN-00913,Free,54.980000000000004,0.0,109.96000000000001,109.96000000000001,164.94,Medium ($50-150)
PSN-00914,Premium,0.0,159.98887355169543,0.0,159.98887355169543,159.98887355169543,High ($150-500)
PSN-00915,Essential,0.0,59.98935223288507,0.0,59.98935223288507,59.98935223288507,Medium ($50-150)
PSN-00916,Extra,403.82,134.98893400176803,109.91956598812632,244.90849998989435,648.7284999898943,High ($150-500)
PSN-00917,Essential,44.96,0.005231234357543282,0.0,0.005231234357543282,44.965231234357546,Minimal (<$10)
PSN-00918,Essential,134.45,59.989394786694675,24.99987389287687,84.98926867957155,219.43926867957154,Medium ($50-150)
PSN-00919,Essential,30.0,59.989465231155464,0.0,59.989465231155464,89.98946523115546,Medium ($50-150)
PSN-00920,Extra,0.0,10.823228817345603,0.0,10.823228817345603,10.823228817345603,Low ($10-50)
PSN-00921,Free,0.0,0.0,0.0,0.0,0.0,Minimal (<$10)
PSN-00922,Free,39.99,0.0,0.0,0.0,39.99,Minimal (<$10)
PSN-00923,Essential,41.99,59.98908018176424,0.0,59.98908018176424,101.97908018176423,Medium ($50-150)
PSN-00924,Essential,44.98,59.98940009893603,39.97980009964546,99.96920019858149,144.94920019858148,Medium ($50-150)
PSN-00925,Essential,39.99,59.98933807670002,0.0,59.98933807670002,99.97933807670003,Medium ($50-150)
PSN-00926,Essential,77.44,59.98904971171142,44.97964374089665,104.96869345260806,182.40869345260808,Medium ($50-150)
PSN-00927,Essential,0.0,4.796172742044256,0.0,4.796172742044256,4.796172742044256,Minimal (<$10)
PSN-00928,Extra,34.99,134.9881518337472,69.97952094720212,204.96767278094933,239.95767278094934,High ($150-500)
PSN-00929,Free,0.0,0.0,0.0,0.0,0.0,Minimal (<$10)
PSN-00930,Essential,39.97,59.98938872012396,39.97979630797262,99.96918502809658,139.93918502809657,Medium ($50-150)
PSN-00931,Free,14.97,0.0,9.98,9.98,24.950000000000003,Minimal (<$10)
PSN-00932,Essential,0.0,2.8917096857324145,0.0,2.8917096857324145,2.8917096857324145,Minimal (<$10)
PSN-00933,Essential,69.99,2.6548593974902097,0.0,2.6548593974902097,72.64485939749021,Minimal (<$10)
PSN-00934,Essential,0.0,59.98913089371204,0.0,59.98913089371204,59.98913089371204,Medium ($50-150)
PSN-00935,Essential,184.92000000000002,59.98978983269464,19.979965001310543,79.96975483400519,264.8897548340052,Medium ($50-150)
PSN-00936,Essential,174.96,59.98896125838345,349.91697052453355,409.905931782917,584.865931782917,High ($150-500)
PSN-00937,Premium,4.99,159.98882804512323,0.0,159.98882804512323,164.97882804512324,High ($150-500)
PSN-00938,Essential,0.0,59.987931961001784,0.0,59.987931961001784,59.987931961001784,Medium ($50-150)
PSN-00939,Extra,119.95,134.98974702031097,0.0,134.98974702031097,254.93974702031096,Medium ($50-150)
PSN-00940,Extra,67.49000000000001,134.9873903905799,0.0,134.9873903905799,202.4773903905799,Medium ($50-150)
PSN-00941,Free,0.0,0.0,0.0,0.0,0.0,Minimal (<$10)
PSN-00942,Essential,0.0,1.1764672253264459,0.0,1.1764672253264459,1.1764672253264459,Minimal (<$10)
PSN-00943,Essential,83.98,59.98954426495298,0.0,59.98954426495298,143.969544264953,Medium ($50-150)
PSN-00944,Essential,29.979999999999997,59.98925316223098,39.979751137072796,99.96900429930378,129.94900429930377,Medium ($50-150)
PSN-00945,Essential,229.91,59.9896063142585,39.939868946420106,99.9294752606786,329.83947526067857,Medium ($50-150)
PSN-00946,Free,0.0,0.0,0.0,0.0,0.0,Minimal (<$10)
PSN-00947,Essential,0.0,59.98554445308735,0.0,59.98554445308735,59.98554445308735,Medium ($50-150)
PSN-00948,Free,0.0,0.0,0.0,0.0,0.0,Minimal (<$10)
PSN-00949,Free,19.99,0.0,0.0,0.0,19.99,Minimal (<$10)
PSN-00950,Essential,12.5,59.988690870659504,0.0,59.988690870659504,72.4886908706595,Medium ($50-150)
PSN-00951,Free,88.98,0.0,0.0,0.0,88.98,Minimal (<$10)
PSN-00952,Premium,218.9,0.003618079266029851,0.0,0.003618079266029851,218.90361807926604,Minimal (<$10)
PSN-00953,Essential,154.94,59.98859463479343,119.95859486906001,179.94718950385345,334.88718950385345,High ($150-500)
PSN-00954,Essential,147.45,59.989596584738294,144.93951266037647,204.92910924511477,352.37910924511476,High ($150-500)
PSN-00955,Essential,0.0,23.964516658131874,0.0,23.964516658131874,23.964516658131874,Low ($10-50)
PSN-00956,Free,0.0,0.0,0.0,0.0,0.0,Minimal (<$10)
PSN-00957,Free,0.0,0.0,0.0,0.0,0.0,Minimal (<$10)
PSN-00958,Free,34.97,0.0,9.98,9.98,44.95,Minimal (<$10)
PSN-00959,Essential,0.0,0.009600269311781819,0.0,0.009600269311781819,0.009600269311781819,Minimal (<$10)
PSN-00960,Extra,0.0,134.9880596947011,0.0,134.9880596947011,134.9880596947011,Medium ($50-150)
PSN-00961,Extra,84.97,134.9879274205883,0.0,134.9879274205883,219.9579274205883,Medium ($50-150)
PSN-00962,Essential,77.97,59.98939609233629,59.99969799583412,119.98909408817042,197.95909408817042,Medium ($50-150)
PSN-00963,Free,74.97,0.0,59.980000000000004,59.980000000000004,134.95,Medium ($50-150)
PSN-00964,Free,29.97,0.0,59.94,59.94,89.91,Medium ($50-150)
PSN-00965,Free,0.0,0.0,0.0,0.0,0.0,Minimal (<$10)
PSN-00966,Free,0.0,0.0,0.0,0.0,0.0,Minimal (<$10)
PSN-00967,Free,14.98,0.0,0.0,0.0,14.98,Minimal (<$10)
PSN-00968,Essential,44.980000000000004,59.989156525237924,0.0,59.989156525237924,104.96915652523793,Medium ($50-150)
PSN-00969,Essential,79.97,59.9893679762951,0.0,59.9893679762951,139.95936797629508,Medium ($50-150)
PSN-00970,Essential,89.96000000000001,59.98993291012465,139.91992176016535,199.90985467029,289.86985467029,High ($150-500)
PSN-00971,Free,89.97,0.0,0.0,0.0,89.97,Minimal (<$10)
PSN-00972,Extra,186.46,134.9891449376109,89.99971495808941,224.9888598957003,411.4488598957003,High ($150-500)
PSN-00973,Free,0.0,0.0,0.0,0.0,0.0,Minimal (<$10)
PSN-00974,Extra,52.49,134.98717591394023,59.9993723788296,194.98654829276984,247.47654829276985,High ($150-500)
PSN-00975,Essential,0.0,5.139254820675498,0.0,5.139254820675498,5.139254820675498,Minimal (<$10)
PSN-00976,Essential,0.0,59.98876624748175,0.0,59.98876624748175,59.98876624748175,Medium ($50-150)
PSN-00977,Essential,128.98000000000002,59.989122863162905,0.0,59.989122863162905,188.9691228631629,Medium ($50-150)
PSN-00978,Essential,25.0,59.98906008809527,0.0,59.98906008809527,84.98906008809527,Medium ($50-150)
PSN-00979,Free,49.96,0.0,19.98,19.98,69.94,Low ($10-50)
PSN-00980,Free,74.95,0.0,99.92,99.92,174.87,Medium ($50-150)
PSN-00981,Free,0.0,0.0,0.0,0.0,0.0,Minimal (<$10)
PSN-00982,Essential,0.0,1.9555934229264595,0.0,1.9555934229264595,1.9555934229264595,Minimal (<$10)
PSN-00983,Essential,0.0,59.98904086241753,0.0,59.98904086241753,59.98904086241753,Medium ($50-150)
PSN-00984,Extra,9.99,134.98886961581334,0.0,134.98886961581334,144.97886961581335,Medium ($50-150)
PSN-00985,Essential,0.0,4.015811354100106,0.0,4.015811354100106,4.015811354100106,Minimal (<$10)
PSN-00986,Essential,25.0,59.98883074925634,49.99951273097864,109.98834348023497,134.98834348023496,Medium ($50-150)
PSN-00987,Extra,227.88,134.98930224508786,69.9398192422455,204.92912148733336,432.80912148733336,High ($150-500)
PSN-00988,Free,0.0,0.0,0.0,0.0,0.0,Minimal (<$10)
PSN-00989,Free,0.0,0.0,0.0,0.0,0.0,Minimal (<$10)
PSN-00990,Essential,0.0,59.98949000254737,0.0,59.98949000254737,59.98949000254737,Medium ($50-150)
PSN-00991,Free,0.0,0.0,0.0,0.0,0.0,Minimal (<$10)
PSN-00992,Free,0.0,0.0,0.0,0.0,0.0,Minimal (<$10)
PSN-00993,Essential,47.49,59.989566199812444,69.97974698002062,129.96931317983308,177.4593131798331,Medium ($50-150)
PSN-00994,Essential,0.0,2.457807818890331,0.0,2.457807818890331,2.457807818890331,Minimal (<$10)
PSN-00995,Free,9.99,0.0,0.0,0.0,9.99,Minimal (<$10)
PSN-00996,Essential,9.99,0.002479490059960975,0.0,0.002479490059960975,9.992479490059962,Minimal (<$10)
PSN-00997,Extra,84.97,134.98833426609784,49.979691631304426,184.96802589740227,269.93802589740227,High ($150-500)
PSN-00998,Essential,122.47,59.98924434097634,244.93845731687568,304.927701657852,427.39770165785205,High ($150-500)
PSN-00999,Premium,89.95,159.98802227997692,0.0,159.98802227997692,249.9380222799769,High ($150-500)
PSN-01000,Essential,332.85,59.98881355899109,209.93792397545081,269.9267375344419,602.776737534442,High ($150-500)
PSN-01001,Essential,0.0,59.98890563625235,0.0,59.98890563625235,59.98890563625235,Medium ($50-150)
PSN-01002,Extra,69.96000000000001,134.9898368291041,0.0,134.9898368291041,204.9498368291041,Medium ($50-150)
PSN-01003,Free,109.94,0.0,89.96000000000001,89.96000000000001,199.9,Medium ($50-150)
PSN-01004,Essential,0.0,0.004768882760430762,0.0,0.004768882760430762,0.004768882760430762,Minimal (<$10)
PSN-01005,Essential,0.0,59.988515141182546,0.0,59.988515141182546,59.988515141182546,Medium ($50-150)
PSN-01006,Essential,0.0,0.023283648664784384,0.0,0.023283648664784384,0.023283648664784384,Minimal (<$10)
PSN-01007,Essential,184.95000000000002,59.98874750846712,69.97926946693224,129.96801697539937,314.9180169753994,Medium ($50-150)
PSN-01008,Essential,34.99,59.39956787341247,0.0,59.39956787341247,94.38956787341247,Medium ($50-150)
PSN-01009,Free,19.97,0.0,29.96,29.96,49.93,Low ($10-50)
PSN-01010,Essential,39.99,59.988675944353034,0.0,59.988675944353034,99.97867594435303,Medium ($50-150)
PSN-01011,Essential,0.0,59.989058240883594,0.0,59.989058240883594,59.989058240883594,Medium ($50-150)
PSN-01012,Essential,94.97,59.989360800577224,0.0,59.989360800577224,154.95936080057723,Medium ($50-150)
PSN-01013,Essential,0.0,59.98937620111044,0.0,59.98937620111044,59.98937620111044,Medium ($50-150)
PSN-01014,Free,44.98,0.0,0.0,0.0,44.98,Minimal (<$10)
PSN-01015,Extra,39.99,134.9879013934151,0.0,134.9879013934151,174.9779013934151,Medium ($50-150)
PSN-01016,Extra,0.0,134.98635707121935,0.0,134.98635707121935,134.98635707121935,Medium ($50-150)
PSN-01017,Essential,0.0,39.685601185189434,0.0,39.685601185189434,39.685601185189434,Low ($10-50)
PSN-01018,Essential,319.89,59.989510458555706,99.99959198079323,159.98910243934893,479.8791024393489,High ($150-500)
PSN-01019,Essential,0.0,59.98950666497572,0.0,59.98950666497572,59.98950666497572,Medium ($50-150)
PSN-01020,Free,34.99,0.0,0.0,0.0,34.99,Minimal (<$10)
PSN-01021,Essential,0.0,0.02476586623849939,0.0,0.02476586623849939,0.02476586623849939,Minimal (<$10)
PSN-01022,Essential,20.0,20.376711598261192,26.79336942765834,47.17008102591953,67.17008102591953,Low ($10-50)
PSN-01023,Essential,0.0,5.1414355854643565,0.0,5.1414355854643565,5.1414355854643565,Minimal (<$10)
PSN-01024,Essential,0.0,59.989369225989996,0.0,59.989369225989996,59.989369225989996,Medium ($50-150)
PSN-01025,Extra,154.96,134.9886408861976,69.979647711742,204.9682885979396,359.9282885979396,High ($150-500)
PSN-01026,Essential,79.98,59.98204078866939,159.94938860273007,219.93142939139946,299.91142939139945,High ($150-500)
PSN-01027,Free,0.0,0.0,0.0,0.0,0.0,Minimal (<$10)
PSN-01028,Essential,24.99,59.9895532022699,49.97981387772503,109.96936707999492,134.95936707999493,Medium ($50-150)
PSN-01029,Free,112.48,0.0,75.0,75.0,187.48000000000002,Medium ($50-150)
PSN-01030,Free,0.0,0.0,0.0,0.0,0.0,Minimal (<$10)
PSN-01031,Free,0.0,0.0,0.0,0.0,0.0,Minimal (<$10)
PSN-01032,Essential,0.0,59.9894984904026,0.0,59.9894984904026,59.9894984904026,Medium ($50-150)
PSN-01033,Essential,0.0,0.01193597058812149,0.0,0.01193597058812149,0.01193597058812149,Minimal (<$10)
PSN-01034,Essential,64.98,59.989352618798364,19.979892193062106,79.96924481186048,144.94924481186047,Medium ($50-150)
PSN-01035,Essential,107.47,59.98958424614741,84.97970552790137,144.96928977404878,252.43928977404877,Medium ($50-150)
PSN-01036,Essential,64.97,59.98824486213225,9.979854006701782,69.96809886883403,134.93809886883403,Medium ($50-150)
PSN-01037,Free,84.96000000000001,0.0,69.98,69.98,154.94,Medium ($50-150)
PSN-01038,Essential,9.99,59.989494458767545,0.0,59.989494458767545,69.97949445876755,Medium ($50-150)
PSN-01039,Premium,132.42,159.98848134832923,79.93962059811687,239.9281019464461,372.3481019464461,High ($150-500)
PSN-01040,Extra,0.0,134.98911777503537,0.0,134.98911777503537,134.98911777503537,Medium ($50-150)
PSN-01041,Extra,34.99,134.9872819689423,0.0,134.9872819689423,169.97728196894232,Medium ($50-150)
PSN-01042,Free,0.0,0.0,0.0,0.0,0.0,Minimal (<$10)
PSN-01043,Free,0.0,0.0,0.0,0.0,0.0,Minimal (<$10)
PSN-01044,Essential,164.91,59.988816657140404,69.9593099961122,129.9481266532526,294.8581266532526,Medium ($50-150)
PSN-01045,Essential,44.980000000000004,59.98908552575636,0.0,59.98908552575636,104.96908552575636,Medium ($50-150)
PSN-01046,Essential,64.97,59.98912587460191,0.0,59.98912587460191,124.95912587460191,Medium ($50-150)
PSN-01047,Essential,0.0,59.98954088607537,0.0,59.98954088607537,59.98954088607537,Medium ($50-150)
PSN-01048,Essential,0.0,0.4896769544726222,0.0,0.4896769544726222,0.4896769544726222,Minimal (<$10)
PSN-01049,Free,64.95,0.0,0.0,0.0,64.95,Minimal (<$10)
PSN-01050,Free,48.99,0.0,0.0,0.0,48.99,Minimal (<$10)
PSN-01051,Essential,169.96,59.98895206030904,69.97938877463265,129.9683408349417,299.9283408349417,Medium ($50-150)
PSN-01052,Essential,119.95,59.989355801303034,139.9592485243405,199.94860432564354,319.89860432564353,High ($150-500)
PSN-01053,Essential,34.97,59.9889297509097,9.979910976113342,69.96884072702304,104.93884072702303,Medium ($50-150)
PSN-01054,Essential,64.94,59.989104334083116,9.979925498034252,69.96902983211737,134.90902983211737,Medium ($50-150)
PSN-01055,Essential,0.0,59.98974630599251,0.0,59.98974630599251,59.98974630599251,Medium ($50-150)
PSN-01056,Essential,0.0,18.139431923480952,0.0,18.139431923480952,18.139431923480952,Low ($10-50)
PSN-01057,Essential,289.87,59.989491943909506,39.99983061973979,99.9893225636493,389.8593225636493,Medium ($50-150)
PSN-01058,Essential,32.48,59.98929727682782,14.99991214496097,74.98920942178879,107.46920942178878,Medium ($50-150)
PSN-01059,Essential,0.0,59.98930927151203,0.0,59.98930927151203,59.98930927151203,Medium ($50-150)
PSN-01060,Essential,54.980000000000004,59.98956288586742,69.97974504711621,129.96930793298364,184.94930793298363,Medium ($50-150)
PSN-01061,Essential,4.99,59.98886379324284,9.97990548971965,69.9687692829625,74.95876928296249,Medium ($50-150)
PSN-01062,Essential,4.99,59.98841049249928,0.0,59.98841049249928,64.97841049249928,Medium ($50-150)
PSN-01063,Essential,9.99,59.98648901733888,0.0,59.98648901733888,69.97648901733888,Medium ($50-150)
PSN-01064,Essential,64.94,59.98972153326904,19.979953627560555,79.9696751608296,144.90967516082958,Medium ($50-150)
PSN-01065,Premium,99.97,159.98618991032032,109.97869043795559,269.9648803482759,369.9348803482759,High ($150-500)
PSN-01066,Essential,48.99,59.98885529623777,0.0,59.98885529623777,108.97885529623778,Medium ($50-150)
PSN-01067,Free,34.99,0.0,0.0,0.0,34.99,Minimal (<$10)
PSN-01068,Essential,0.0,3.143273245128522,0.0,3.143273245128522,3.143273245128522,Minimal (<$10)
PSN-01069,Essential,99.98,59.989406258067035,59.99970307954678,119.98910933761381,219.96910933761382,Medium ($50-150)
PSN-01070,Essential,0.0,54.97920503541646,0.0,54.97920503541646,54.97920503541646,Medium ($50-150)
PSN-01071,Essential,19.99,59.989078854423234,0.0,59.989078854423234,79.97907885442324,Medium ($50-150)
PSN-01072,Essential,0.0,59.98914496702425,0.0,59.98914496702425,59.98914496702425,Medium ($50-150)
PSN-01073,Extra,0.0,0.0047599493805102104,0.0,0.0047599493805102104,0.0047599493805102104,Minimal (<$10)
PSN-01074,Essential,0.0,25.139930388501572,0.0,25.139930388501572,25.139930388501572,Low ($10-50)
PSN-01075,Extra,99.96000000000001,134.98760840332392,0.0,134.98760840332392,234.94760840332393,Medium ($50-150)
PSN-01076,Free,19.99,0.0,0.0,0.0,19.99,Minimal (<$10)
PSN-01077,Free,42.5,0.0,0.0,0.0,42.5,Minimal (<$10)
PSN-01078,Essential,39.99,59.98892163238002,0.0,59.98892163238002,99.97892163238002,Medium ($50-150)
PSN-01079,Premium,0.0,0.731518663122141,0.0,0.731518663122141,0.731518663122141,Minimal (<$10)
PSN-01080,Extra,79.97,134.98801429264017,59.99955869900885,194.98757299164902,274.95757299164904,High ($150-500)
PSN-01081,Essential,0.0,36.25693972958831,0.0,36.25693972958831,36.25693972958831,Low ($10-50)
PSN-01082,Free,0.0,0.0,0.0,0.0,0.0,Minimal (<$10)
PSN-01083,Essential,0.0,0.44267329939678934,0.0,0.44267329939678934,0.44267329939678934,Minimal (<$10)
PSN-01084,Premium,0.0,159.9887887843125,0.0,159.9887887843125,159.9887887843125,High ($150-500)
PSN-01085,Essential,29.99,0.030485956014731953,0.0,0.030485956014731953,30.02048595601473,Minimal (<$10)
PSN-01086,Free,0.0,0.0,0.0,0.0,0.0,Minimal (<$10)
PSN-01087,Essential,0.0,0.011446433610765631,0.0,0.011446433610765631,0.011446433610765631,Minimal (<$10)
PSN-01088,Free,0.0,0.0,0.0,0.0,0.0,Minimal (<$10)
PSN-01089,Essential,34.99,59.98981672626495,0.0,59.98981672626495,94.97981672626494,Medium ($50-150)
PSN-01090,Free,139.94,0.0,60.0,60.0,199.94,Medium ($50-150)
PSN-01091,Premium,0.0,159.98758887576514,0.0,159.98758887576514,159.98758887576514,High ($150-500)
PSN-01092,Essential,99.98,59.989444967247536,69.97967626944477,129.9691212366923,229.9491212366923,Medium ($50-150)
PSN-01093,Essential,114.97,59.989399168660896,0.0,59.989399168660896,174.9593991686609,Medium ($50-150)
PSN-01094,Essential,22.490000000000002,59.989255931337084,0.0,59.989255931337084,82.4792559313371,Medium ($50-150)
PSN-01095,Free,0.0,0.0,0.0,0.0,0.0,Minimal (<$10)
PSN-01096,Free,77.43,0.0,9.98,9.98,87.41000000000001,Minimal (<$10)
PSN-01097,Essential,0.0,59.98537117005657,0.0,59.98537117005657,59.98537117005657,Medium ($50-150)
PSN-01098,Free,0.0,0.0,0.0,0.0,0.0,Minimal (<$10)
PSN-01099,Essential,19.97,59.989079982999264,0.0,59.989079982999264,79.95907998299927,Medium ($50-150)
PSN-01100,Extra,54.94,0.0029752634340319884,24.98055057471355,24.98352583814758,79.92352583814758,Low ($10-50)
PSN-01101,Free,0.0,0.0,0.0,0.0,0.0,Minimal (<$10)
PSN-01102,Essential,0.0,59.98794876061965,0.0,59.98794876061965,59.98794876061965,Medium ($50-150)
PSN-01103,Free,0.0,0.0,0.0,0.0,0.0,Minimal (<$10)
PSN-01104,Extra,44.980000000000004,134.98879276244773,0.0,134.98879276244773,179.96879276244772,Medium ($50-150)
PSN-01105,Essential,30.0,59.98904265734413,59.999521248880214,119.98856390622434,149.98856390622433,Medium ($50-150)
PSN-01106,Premium,78.99000000000001,159.9880805807883,0.0,159.9880805807883,238.97808058078832,High ($150-500)
PSN-01107,Essential,29.990000000000002,59.98907206659416,39.99969063730427,99.98876270389843,129.97876270389844,Medium ($50-150)
PSN-01108,Extra,104.95,134.98773677406803,209.89824042105664,344.88597719512467,449.83597719512466,High ($150-500)
PSN-01109,Free,167.43,0.0,69.98,69.98,237.41000000000003,Medium ($50-150)
PSN-01110,Essential,34.99,0.00266551164164325,0.0,0.00266551164164325,34.99266551164165,Minimal (<$10)
PSN-01111,Essential,0.0,59.98934458662899,0.0,59.98934458662899,59.98934458662899,Medium ($50-150)
PSN-01112,Essential,74.98,59.989078854423234,0.0,59.989078854423234,134.96907885442323,Medium ($50-150)
PSN-01113,Free,49.96,0.0,89.94,89.94,139.9,Medium ($50-150)
PSN-01114,Essential,59.96,59.98846564201069,119.91846640931756,179.90693205132825,239.86693205132826,High ($150-500)
PSN-01115,Essential,215.93,59.989442277211914,123.95942377632264,183.94886605353454,399.8788660535346,High ($150-500)
PSN-01116,Essential,47.480000000000004,59.98936885708106,0.0,59.98936885708106,107.46936885708107,Medium ($50-150)
PSN-01117,Free,0.0,0.0,0.0,0.0,0.0,Minimal (<$10)
PSN-01118,Free,64.97,0.0,99.97999999999999,99.97999999999999,164.95,Medium ($50-150)
PSN-01119,Free,0.0,0.0,0.0,0.0,0.0,Minimal (<$10)
PSN-01120,Extra,0.0,134.98979954240977,0.0,134.98979954240977,134.98979954240977,Medium ($50-150)
PSN-01121,Essential,34.99,59.98933459720275,69.97961189458451,129.96894649178725,164.95894649178726,Medium ($50-150)
PSN-01122,Free,0.0,0.0,0.0,0.0,0.0,Minimal (<$10)
PSN-01123,Essential,0.0,59.98924791199508,0.0,59.98924791199508,59.98924791199508,Medium ($50-150)
PSN-01124,Extra,4.99,134.98724639519904,9.979898211067807,144.96714460626686,149.95714460626687,Medium ($50-150)
PSN-01125,Extra,34.99,134.987990547863,0.0,134.987990547863,169.97799054786302,Medium ($50-150)
