player_id,dlc_propensity,propensity_tier
PSN-00724,0.42746819670729996,High
PSN-00725,0.9540585872285499,Very High
PSN-00726,0.2740228012547508,Medium
PSN-00727,0.969147762197805,Very High
PSN-00728,0.2486813224456477,Medium
PSN-00729,0.12063459717554982,Low
PSN-00730,0.6431716139148425,High
PSN-00731,0.9668112253583485,Very High
PSN-00732,0.013073612025006951,Low
PSN-00733,0.4834415155542205,High
PSN-00734,0.9452120057726019,Very High
PSN-00735,0.024273628942306443,Low
PSN-00736,0.7364660998347862,Very High
PSN-00737,0.8605148084794816,Very High
PSN-00738,0.20650765439658017,Medium
PSN-00739,0.13379563334882258,Low
PSN-00740,0.9742519426242513,Very High
PSN-00741,0.48247567645170275,High
PSN-00742,0.01086565740163957,Low
PSN-00743,0.983280937762751,Very High
PSN-00744,0.23316387299162372,Medium
PSN-00745,0.09852420481626877,Low
PSN-00746,0.265142927618718,Medium
PSN-00747,0.07539240952671297,Low
PSN-00748,0.032168127360825305,Low
PSN-00749,0.02369148033563801,Low
PSN-00750,0.6263156303405629,High
PSN-00751,0.8787515356434962,Very High
PSN-00752,0.8487509134438693,Very High
PSN-00753,0.19837250328505895,Medium
PSN-00754,0.08614037143848884,Low
PSN-00755,0.8298953945271436,Very High
PSN-00756,0.08587658052417074,Low
PSN-00757,0.10817783242398195,Low
PSN-00758,0.871474528356987,Very High
PSN-00759,0.1769583856726091,Medium
PSN-00760,0.02734970017445699,Low
PSN-00761,0.48704623246184364,High
PSN-00762,0.8414658049224922,Very High
PSN-00763,0.7320884852251737,Very High
PSN-00764,0.012272575027999673,Low
PSN-00765,0.9810926858576434,Very High
PSN-00766,0.31512211935393625,Medium
PSN-00767,0.9846022281363792,Very High
PSN-00768,0.6049514928903786,High
PSN-00769,0.1648386508155227,Medium
PSN-00770,0.47393850874195914,High
PSN-00771,0.11115090923598935,Low
PSN-00772,0.01191707385155682,Low
PSN-00773,0.013872771696917864,Low
PSN-00774,0.971512301382842,Very High
PSN-00775,0.011103980404893058,Low
PSN-00776,0.276952584967785,Medium
PSN-00777,0.4760448279127576,High
PSN-00778,0.02071311921377377,Low
PSN-00779,0.014273447391981288,Low
PSN-00780,0.48714999886415106,High
PSN-00781,0.01409757184545138,Low
PSN-00782,0.06981821895006028,Low
PSN-00783,0.05598324244245333,Low
PSN-00784,0.09824430238354541,Low
PSN-00785,0.012086608266005026,Low
PSN-00786,0.048175602285425737,Low
PSN-00787,0.9379327803135316,Very High
PSN-00788,0.043531986684231666,Low
PSN-00789,0.1773407531580642,Medium
PSN-00790,0.875981796550126,Very High
PSN-00791,0.705211730656051,Very High
PSN-00792,0.7511999704533452,Very High
PSN-00793,0.17781745177325672,Medium
PSN-00794,0.7860660672505844,Very High
PSN-00795,0.11455874663907073,Low
PSN-00796,0.978913346770421,Very High
PSN-00797,0.38572943218035183,Medium
PSN-00798,0.009361777983548666,Low
PSN-00799,0.041574008528706005,Low
PSN-00800,0.023076592042193613,Low
PSN-00801,0.5544394621941781,High
PSN-00802,0.027353741563206017,Low
PSN-00803,0.16500198711519642,Medium
PSN-00804,0.7261749373442484,Very High
PSN-00805,0.2068351251824459,Medium
PSN-00806,0.039304068767932625,Low
PSN-00807,0.95014577599433,Very High
PSN-00808,0.061331211269555624,Low
PSN-00809,0.14987689849746458,Low
PSN-00810,0.9681437815251582,Very High
PSN-00811,0.4956588057114285,High
PSN-00812,0.18859925220173837,Medium
PSN-00813,0.1788212369171066,Medium
PSN-00814,0.6794510528879723,Very High
PSN-00815,0.013094735142734707,Low
PSN-00816,0.013045358394665007,Low
PSN-00817,0.09331479118963375,Low
PSN-00818,0.3927139039268936,Medium
PSN-00819,0.7762122008954646,Very High
PSN-00820,0.9668774913431897,Very High
PSN-00821,0.09263860630160567,Low
PSN-00822,0.9630177238549279,Very High
PSN-00823,0.10450010002803287,Low
PSN-00824,0.014896977808327074,Low
PSN-00825,0.9412954375221174,Very High
PSN-00826,0.27350522704393143,Medium
PSN-00827,0.9697747651594046,Very High
PSN-00828,0.014062826749191596,Low
PSN-00829,0.4054457017310415,High
PSN-00830,0.34608549804101096,Medium
PSN-00831,0.27032842768481863,Medium
PSN-00832,0.23597503775092785,Medium
PSN-00833,0.28293603677433676,Medium
PSN-00834,0.04447578418776205,Low
PSN-00835,0.09174633786422498,Low
PSN-00836,0.045813424519241044,Low
PSN-00837,0.33461700628429647,Medium
PSN-00838,0.12552670080339096,Low
PSN-00839,0.05495579273452385,Low
PSN-00840,0.7970111016870898,Very High
PSN-00841,0.01807220404781716,Low
PSN-00842,0.12002130901186837,Low
PSN-00843,0.23533953767123855,Medium
PSN-00844,0.4003269401198461,High
PSN-00845,0.014965786874054714,Low
PSN-00846,0.13443988470900478,Low
PSN-00847,0.049850506206798706,Low
PSN-00848,0.27530888665964487,Medium
PSN-00849,0.13223570363883425,Low
PSN-00850,0.7235271188556844,Very High
PSN-00851,0.9300757005749121,Very High
PSN-00852,0.020698214390490438,Low
PSN-00853,0.01249804984170974,Low
PSN-00854,0.4409389256213286,High
PSN-00855,0.10605802553355677,Low
PSN-00856,0.012158259895103893,Low
PSN-00857,0.025082816008189936,Low
PSN-00858,0.12162342296693354,Low
PSN-00859,0.16877886259332137,Medium
PSN-00860,0.10326480428299328,Low
PSN-00861,0.11486397997715825,Low
PSN-00862,0.01809948131351861,Low
PSN-00863,0.17876864473674894,Medium
PSN-00864,0.260317610317321,Medium
PSN-00865,0.014639794701028531,Low
PSN-00866,0.014417593958496407,Low
PSN-00867,0.04013234409318696,Low
PSN-00868,0.39388017557546795,Medium
PSN-00869,0.5693097577294292,High
PSN-00870,0.01665485082401228,Low
PSN-00871,0.961551755392719,Very High
PSN-00872,0.12841612507606473,Low
PSN-00873,0.15038402098835152,Medium
PSN-00874,0.009113057095341125,Low
PSN-00875,0.014828748038419387,Low
PSN-00876,0.15323204596892157,Medium
PSN-00877,0.8739902457244039,Very High
PSN-00878,0.17005745016257054,Medium
PSN-00879,0.1006978850006973,Low
PSN-00880,0.07602725173074319,Low
PSN-00881,0.12626081233613828,Low
PSN-00882,0.21856838330745296,Medium
PSN-00883,0.24557916617932501,Medium
PSN-00884,0.7407437041830924,Very High
PSN-00885,0.012556385252762935,Low
PSN-00886,0.11957638314421351,Low
PSN-00887,0.3328578897055722,Medium
PSN-00888,0.743738814219761,Very High
PSN-00889,0.11223374664002152,Low
PSN-00890,0.01315011100931594,Low
PSN-00891,0.1853627233003417,Medium
PSN-00892,0.7654498447404596,Very High
PSN-00893,0.3581965915463455,Medium
PSN-00894,0.02879650387445266,Low
PSN-00895,0.010871318564205678,Low
PSN-00896,0.8507089294517893,Very High
PSN-00897,0.6790991009359241,Very High
PSN-00898,0.010002240457504839,Low
PSN-00899,0.30412272714242866,Medium
PSN-00900,0.023427102966122847,Low
PSN-00901,0.2273765957061921,Medium
PSN-00902,0.8180416888055935,Very High
PSN-00903,0.385603668248184,Medium
PSN-00904,0.12191984879052048,Low
PSN-00905,0.0995827327956428,Low
PSN-00906,0.20282939710883544,Medium
PSN-00907,0.5330576790285505,High
PSN-00908,0.7311365200093705,Very High
PSN-00909,0.47626202445881455,High
PSN-00910,0.08959250439732867,Low
PSN-00911,0.01571750191826109,Low
PSN-00912,0.012703494916513404,Low
PSN-00913,0.6392431589951546,High
PSN-00914,0.1760037419407448,Medium
PSN-00915,0.0676217602208896,Low
PSN-00916,0.9574961283975361,Very High
PSN-00917,0.6915029689299624,Very High
PSN-00918,0.9206093513694819,Very High
PSN-00919,0.17478997351734202,Medium
PSN-00920,0.01255388391183524,Low
PSN-00921,0.013981862205987235,Low
PSN-00922,0.10409400979460183,Low
PSN-00923,0.2970548887226586,Medium
PSN-00924,0.1801283081245877,Medium
PSN-00925,0.8479925353168611,Very High
PSN-00926,0.8791078610055523,Very High
PSN-00927,0.012219874941216968,Low
PSN-00928,0.052379511059534874,Low
PSN-00929,0.04920044422990278,Low
PSN-00930,0.9388205058526855,Very High
PSN-00931,0.24279694266390045,Medium
PSN-00932,0.014921271660730751,Low
PSN-00933,0.03802865082867399,Low
PSN-00934,0.02611217926892938,Low
PSN-00935,0.7149101642496578,Very High
PSN-00936,0.7849592317201153,Very High
PSN-00937,0.4266349684167697,High
PSN-00938,0.015762619364935986,Low
PSN-00939,0.9019805458350086,Very High
PSN-00940,0.6687800405857628,Very High
PSN-00941,0.014173482770599904,Low
PSN-00942,0.011264977922844477,Low
PSN-00943,0.07959692484764358,Low
PSN-00944,0.08735039346336407,Low
PSN-00945,0.7140304587171453,Very High
PSN-00946,0.017804195238947215,Low
PSN-00947,0.02241973548481804,Low
PSN-00948,0.01574387207465124,Low
PSN-00949,0.1414471718046505,Low
PSN-00950,0.24183167143525658,Medium
PSN-00951,0.7022376673601008,Very High
PSN-00952,0.9809604574150294,Very High
PSN-00953,0.8707598931928922,Very High
PSN-00954,0.12354467245840396,Low
PSN-00955,0.0130693327578774,Low
PSN-00956,0.0748538513048991,Low
PSN-00957,0.1987828914434065,Medium
PSN-00958,0.036538147744046234,Low
PSN-00959,0.08937449058889986,Low
PSN-00960,0.08098493358051585,Low
PSN-00961,0.19687281392848638,Medium
PSN-00962,0.8196547978752751,Very High
PSN-00963,0.2472828703742181,Medium
PSN-00964,0.07563421411416628,Low
PSN-00965,0.10599404150088737,Low
PSN-00966,0.0863535712351061,Low
PSN-00967,0.23202668201682886,Medium
PSN-00968,0.1902898843335876,Medium
PSN-00969,0.6939794465797918,Very High
PSN-00970,0.3620856838791565,Medium
PSN-00971,0.39267488251201044,Medium
PSN-00972,0.8974435260312378,Very High
PSN-00973,0.013907717056255474,Low
PSN-00974,0.6596851857391844,Very High
PSN-00975,0.011618158643864606,Low
PSN-00976,0.13662116520287657,Low
PSN-00977,0.08536140296274322,Low
PSN-00978,0.2316930321736162,Medium
PSN-00979,0.3677577041318616,Medium
PSN-00980,0.07908171507383782,Low
PSN-00981,0.07982044482971934,Low
PSN-00982,0.011840390504026287,Low
PSN-00983,0.09625816270526535,Low
PSN-00984,0.5508965867031421,High
PSN-00985,0.012691759344371164,Low
PSN-00986,0.10007989181470578,Low
PSN-00987,0.9044233647907407,Very High
PSN-00988,0.06643196379695425,Low
PSN-00989,0.041808145428620214,Low
PSN-00990,0.22285872587808128,Medium
PSN-00991,0.06569645792925206,Low
PSN-00992,0.03116964463644266,Low
PSN-00993,0.6534821045083669,Very High
PSN-00994,0.014482739369899618,Low
PSN-00995,0.04751324250922766,Low
PSN-00996,0.28905588001999727,Medium
PSN-00997,0.7653826727144306,Very High
PSN-00998,0.5396159120609603,High
PSN-00999,0.8567122022198657,Very High
PSN-01000,0.9343863780622967,Very High
PSN-01001,0.10888223923884575,Low
PSN-01002,0.5592966074354309,High
PSN-01003,0.901755882221831,Very High
PSN-01004,0.04879323858285006,Low
PSN-01005,0.18373585020671798,Medium
PSN-01006,0.04154285019660799,Low
PSN-01007,0.946541256595887,Very High
PSN-01008,0.06059713300041211,Low
PSN-01009,0.2605616178824189,Medium
PSN-01010,0.16471071461831868,Medium
PSN-01011,0.08297417686100733,Low
PSN-01012,0.3768574108799152,Medium
PSN-01013,0.03652652584432425,Low
PSN-01014,0.16199875301598696,Medium
PSN-01015,0.5122128146218254,High
PSN-01016,0.2347630230921708,Medium
PSN-01017,0.012253862417826429,Low
PSN-01018,0.9618883694919356,Very High
PSN-01019,0.24577281122039502,Medium
PSN-01020,0.02487007931800746,Low
PSN-01021,0.026192076160287573,Low
PSN-01022,0.09526945429605164,Low
PSN-01023,0.009810550186873842,Low
PSN-01024,0.22677502451581938,Medium
PSN-01025,0.9513491046230972,Very High
PSN-01026,0.7186492823299135,Very High
PSN-01027,0.10618240257330668,Low
PSN-01028,0.05116437904058502,Low
PSN-01029,0.13765589025249964,Low
PSN-01030,0.17169005440363733,Medium
PSN-01031,0.06892316237128933,Low
PSN-01032,0.12303586957921962,Low
PSN-01033,0.012433508883338754,Low
PSN-01034,0.17652304715638945,Medium
PSN-01035,0.3879656808673143,Medium
PSN-01036,0.09451917178426836,Low
PSN-01037,0.09100238706566502,Low
PSN-01038,0.24337676345173961,Medium
PSN-01039,0.8129663213203816,Very High
PSN-01040,0.41330038743242653,High
PSN-01041,0.11076147618804877,Low
PSN-01042,0.16491888738307353,Medium
PSN-01043,0.07774946367687327,Low
PSN-01044,0.9557864299155079,Very High
PSN-01045,0.7942841908451967,Very High
PSN-01046,0.6724005331479802,Very High
PSN-01047,0.04114830737947794,Low
PSN-01048,0.012165381655977078,Low
PSN-01049,0.8828612685085752,Very High
PSN-01050,0.09296509686283343,Low
PSN-01051,0.8217418435953098,Very High
PSN-01052,0.8844047428478108,Very High
PSN-01053,0.8602693229575609,Very High
PSN-01054,0.8369699140037419,Very High
PSN-01055,0.1368379127512413,Low
PSN-01056,0.012198986879796017,Low
PSN-01057,0.8853379525824254,Very High
PSN-01058,0.23239993376624102,Medium
PSN-01059,0.07175040772721367,Low
PSN-01060,0.4853573089214751,High
PSN-01061,0.06944215265440093,Low
PSN-01062,0.7942525813423797,Very High
PSN-01063,0.06703170879330185,Low
PSN-01064,0.6658698303349655,Very High
PSN-01065,0.18656100442360737,Medium
PSN-01066,0.13089102300772604,Low
PSN-01067,0.07961693784830148,Low
PSN-01068,0.014321163429978702,Low
PSN-01069,0.25614666290358734,Medium
PSN-01070,0.0137316807708922,Low
PSN-01071,0.10838144995716455,Low
PSN-01072,0.34956959595602916,Medium
PSN-01073,0.0742087922179143,Low
PSN-01074,0.012491203970161364,Low
PSN-01075,0.6431536911124246,High
PSN-01076,0.14579857615587763,Low
PSN-01077,0.22439181620354381,Medium
PSN-01078,0.23671851705805752,Medium
PSN-01079,0.01383667217740539,Low
PSN-01080,0.4839752495925836,High
PSN-01081,0.010963384729297374,Low
PSN-01082,0.02340517405198911,Low
PSN-01083,0.012739198634291297,Low
PSN-01084,0.10419261563843278,Low
PSN-01085,0.06619245636786039,Low
PSN-01086,0.028949362197062217,Low
PSN-01087,0.03303852857952812,Low
PSN-01088,0.08436421132836183,Low
PSN-01089,0.10643038220034298,Low
PSN-01090,0.5414026199574402,High
PSN-01091,0.10456148172759284,Low
PSN-01092,0.6153662755081916,High
PSN-01093,0.6540976161394939,Very High
PSN-01094,0.05177377294981918,Low
PSN-01095,0.06840444972687808,Low
PSN-01096,0.6556388535800606,Very High
PSN-01097,0.02709702203251222,Low
PSN-01098,0.02348886088299929,Low
PSN-01099,0.34592540109643616,Medium
PSN-01100,0.8944631919359344,Very High
PSN-01101,0.09340870953585101,Low
PSN-01102,0.020601158434290952,Low
PSN-01103,0.020643687098626646,Low
PSN-01104,0.45286601558794554,High
PSN-01105,0.11578486350927769,Low
PSN-01106,0.5677214473885102,High
PSN-01107,0.379598242034656,Medium
PSN-01108,0.46821982633843845,High
PSN-01109,0.8399825477991947,Very High
PSN-01110,0.18536937927761765,Medium
PSN-01111,0.08201223179936905,Low
PSN-01112,0.3590971174626544,Medium
PSN-01113,0.08162052418191229,Low
PSN-01114,0.20996160954303245,Medium
PSN-01115,0.9695093697087632,Very High
PSN-01116,0.3491768328954391,Medium
PSN-01117,0.019920812752752166,Low
PSN-01118,0.8964507376378917,Very High
PSN-01119,0.01585362316578062,Low
PSN-01120,0.08843237617122601,Low
PSN-01121,0.3879422993430019,Medium
PSN-01122,0.011429702250277438,Low
PSN-01123,0.2112612376141823,Medium
PSN-01124,0.09765795316977355,Low
PSN-01125,0.10089706854502828,Low
PSN-01126,0.0679751031643622,Low
PSN-01127,0.04254825629947178,Low
PSN-01128,0.14359752328586306,Low
PSN-01129,0.2779356560583739,Medium
PSN-01130,0.1731805571561539,Medium
PSN-01131,0.09202509419854278,Low
PSN-01132,0.6804008172105033,Very High
PSN-01133,0.023539243707017793,Low
PSN-01134,0.13319385318911647,Low
PSN-01135,0.557970744486518,High
PSN-01136,0.20004607917841996,Medium
PSN-01137,0.2237535414811232,Medium
PSN-01138,0.27972283708963436,Medium
PSN-01139,0.11178725881402984,Low
PSN-01140,0.11600481830224392,Low
PSN-01141,0.098343413139018,Low
PSN-01142,0.021673358826979818,Low
PSN-01143,0.015555499734592887,Low
PSN-01144,0.5682456139919111,High
PSN-01145,0.6300374098950905,High
PSN-01146,0.030428053361360882,Low
PSN-01147,0.06631305170429201,Low
PSN-01148,0.3398296810626871,Medium
PSN-01149,0.01353322555982277,Low
PSN-01150,0.8210471181550429,Very High
PSN-01151,0.020904933570973543,Low
PSN-01152,0.7562591180343776,Very High
PSN-01153,0.6178683533181321,High
PSN-01154,0.32982195976415807,Medium
PSN-01155,0.9839305355331142,Very High
PSN-01156,0.7429652072154195,Very High
PSN-01157,0.918076606523923,Very High
PSN-01158,0.1367535988321862,Low
PSN-01159,0.05614056304139553,Low
PSN-01160,0.9770706613479341,Very High
PSN-01161,0.16488180208162426,Medium
PSN-01162,0.06867469371516492,Low
PSN-01163,0.42455964446417005,High
PSN-01164,0.22334748989400072,Medium
PSN-01165,0.021134321212146555,Low
PSN-01166,0.030678104032876664,Low
PSN-01167,0.17471518575581627,Medium
PSN-01168,0.03963938791739846,Low
PSN-01169,0.8970037293550367,Very High
PSN-01170,0.07673409694703397,Low
PSN-01171,0.028846836399181126,Low
PSN-01172,0.776904314335414,Very High
PSN-01173,0.030295674304383315,Low
PSN-01174,0.1228232889714184,Low
PSN-01175,0.031645025861468966,Low
PSN-01176,0.09726678716662955,Low
PSN-01177,0.06749306470245332,Low
PSN-01178,0.13353749897256142,Low
PSN-01179,0.6521672669867894,Very High
PSN-01180,0.05636316831396079,Low
PSN-01181,0.46423923195981465,High
PSN-01182,0.838626768913295,Very High
PSN-01183,0.8854195209997068,Very High
PSN-01184,0.2765622403911834,Medium
PSN-01185,0.018906964574629287,Low
PSN-01186,0.24396322633638357,Medium
PSN-01187,0.34568340606277437,Medium
PSN-01188,0.6081572586319401,High
PSN-01189,0.32226896358111146,Medium
PSN-01190,0.06852278626085666,Low
PSN-01191,0.13349172754395405,Low
PSN-01192,0.012573704580856071,Low
PSN-01193,0.1096047209190702,Low
PSN-01194,0.01494010200723729,Low
PSN-01195,0.9609991864688395,Very High
PSN-01196,0.3629194496490126,Medium
PSN-01197,0.14750988365458462,Low
PSN-01198,0.8080385360522224,Very High
PSN-01199,0.013592374162296365,Low
PSN-01200,0.011490265706074866,Low
PSN-01201,0.33987854634884085,Medium
PSN-01202,0.01310585105860195,Low
PSN-01203,0.017622745381606363,Low
PSN-01204,0.8158742991991917,Very High
PSN-01205,0.8322175756367471,Very High
PSN-01206,0.06047325645318379,Low
PSN-01207,0.13105942684551916,Low
PSN-01208,0.923312746752069,Very High
PSN-01209,0.2734419025745051,Medium
PSN-01210,0.020866146414338007,Low
PSN-01211,0.06833884870287378,Low
PSN-01212,0.27282038863907543,Medium
PSN-01213,0.1019886575726814,Low
PSN-01214,0.5317734182859989,High
PSN-01215,0.20332803539044045,Medium
PSN-01216,0.8914196278133242,Very High
PSN-01217,0.38881679571786915,Medium
PSN-01218,0.11727913706021276,Low
PSN-01219,0.9107382994277736,Very High
PSN-01220,0.9780664647223851,Very High
PSN-01221,0.8839148688893322,Very High
PSN-01222,0.02529776556972693,Low
PSN-01223,0.1490316805844252,Low
PSN-01224,0.21130293767335537,Medium
PSN-01225,0.011790441738582711,Low
PSN-01226,0.11445389262487209,Low
PSN-01227,0.05422645238259014,Low
PSN-01228,0.2751263554956914,Medium
PSN-01229,0.8270160276904858,Very High
PSN-01230,0.7680919102761357,Very High
PSN-01231,0.18141016463049522,Medium
PSN-01232,0.6802605393578222,Very High
PSN-01233,0.46790544257797806,High
PSN-01234,0.8417347534619289,Very High
PSN-01235,0.6698069184205506,Very High
PSN-01236,0.5189346121330021,High
PSN-01237,0.14954294383186073,Low
PSN-01238,0.8593507948531087,Very High
PSN-01239,0.7094635723984818,Very High
PSN-01240,0.013579890297925563,Low
PSN-01241,0.35806492793556094,Medium
PSN-01242,0.010765624294382983,Low
PSN-01243,0.9270934401720892,Very High
PSN-01244,0.05466811196573703,Low
PSN-01245,0.7808015193810688,Very High
PSN-01246,0.12088759815047237,Low
PSN-01247,0.5253718129389733,High
PSN-01248,0.015303647316775373,Low
PSN-01249,0.016580778853735868,Low
PSN-01250,0.016345263757177167,Low
PSN-01251,0.6627818267367771,Very High
PSN-01252,0.6362898981384337,High
PSN-01253,0.20975243956455183,Medium
PSN-01254,0.7947664719674513,Very High
PSN-01255,0.012515169336389145,Low
PSN-01256,0.04614228734252326,Low
PSN-01257,0.04604358013533843,Low
PSN-01258,0.32490152282566015,Medium
PSN-01259,0.48908492030268425,High
PSN-01260,0.7719405809814696,Very High
PSN-01261,0.20631362336617473,Medium
PSN-01262,0.9434180373552885,Very High
PSN-01263,0.18846113785240187,Medium
PSN-01264,0.09149092720915686,Low
PSN-01265,0.054548840803100296,Low
PSN-01266,0.7283919368122599,Very High
PSN-01267,0.16231231011345118,Medium
PSN-01268,0.14761480609372782,Low
PSN-01269,0.41699468106429627,High
PSN-01270,0.6581427588603165,Very High
PSN-01271,0.177855138364988,Medium
PSN-01272,0.06091067981978615,Low
PSN-01273,0.15539113155464304,Medium
PSN-01274,0.3492802473339829,Medium
PSN-01275,0.8778680485157164,Very High
PSN-01276,0.8358017206118518,Very High
PSN-01277,0.6353667201836515,High
PSN-01278,0.020573030936139047,Low
PSN-01279,0.13561979484991682,Low
PSN-01280,0.18674542029510655,Medium
PSN-01281,0.22974214198545437,Medium
PSN-01282,0.21057473664774437,Medium
PSN-01283,0.17353601213038333,Medium
PSN-01284,0.043789669029762356,Low
PSN-01285,0.0986459927224613,Low
PSN-01286,0.16295454965309583,Medium
PSN-01287,0.51992715438358,High
PSN-01288,0.06229908510090152,Low
PSN-01289,0.4189686848368491,High
PSN-01290,0.04786243047925085,Low
PSN-01291,0.2880098576514374,Medium
PSN-01292,0.13743541071430163,Low
PSN-01293,0.33941171273975324,Medium
PSN-01294,0.4588323558296294,High
PSN-01295,0.1927011184292436,Medium
PSN-01296,0.8284644442832307,Very High
PSN-01297,0.8790782766921504,Very High
PSN-01298,0.02510540820146252,Low
PSN-01299,0.10850103145917354,Low
PSN-01300,0.347176530992996,Medium
PSN-01301,0.08112405542844064,Low
PSN-01302,0.05285521287834374,Low
PSN-01303,0.07298661691577546,Low
PSN-01304,0.06182116822241034,Low
PSN-01305,0.013089981886415277,Low
PSN-01306,0.10711062544313524,Low
PSN-01307,0.17461195669600543,Medium
PSN-01308,0.9629352161833447,Very High
PSN-01309,0.32349839694273325,Medium
PSN-01310,0.19126170341181625,Medium
PSN-01311,0.01500318238813526,Low
PSN-01312,0.23320253976789623,Medium
PSN-01313,0.7716279188090491,Very High
PSN-01314,0.9498199710084981,Very High
PSN-01315,0.0558123967770868,Low
PSN-01316,0.11743218624529121,Low
PSN-01317,0.9533174156217518,Very High
PSN-01318,0.03135242381530799,Low
PSN-01319,0.013498526098792494,Low
PSN-01320,0.04515093655735506,Low
PSN-01321,0.11207451643899642,Low
PSN-01322,0.8864361734427012,Very High
PSN-01323,0.0415962802405336,Low
PSN-01324,0.062696583461252,Low
PSN-01325,0.012556385252762935,Low
PSN-01326,0.26235216189267013,Medium
PSN-01327,0.22599772481652328,Medium
PSN-01328,0.7628485337838893,Very High
PSN-01329,0.20820136102461403,Medium
PSN-01330,0.06841370634954208,Low
PSN-01331,0.27947087757818306,Medium
PSN-01332,0.20334058254269166,Medium
PSN-01333,0.1990473662309502,Medium
PSN-01334,0.37750516901105774,Medium
PSN-01335,0.012619998481770594,Low
PSN-01336,0.4073471343933313,High
PSN-01337,0.06602466392713098,Low
PSN-01338,0.013141875380589169,Low
PSN-01339,0.18381698801097907,Medium
PSN-01340,0.24662118602418398,Medium
PSN-01341,0.05400654212959579,Low
PSN-01342,0.05013360809876975,Low
PSN-01343,0.08858484158809994,Low
PSN-01344,0.09115154641880334,Low
PSN-01345,0.12927941870438125,Low
PSN-01346,0.1161004969168971,Low
PSN-01347,0.10053689562916114,Low
PSN-01348,0.5047676188004807,High
PSN-01349,0.6023826849475542,High
PSN-01350,0.018902687877132045,Low
PSN-01351,0.030699794615529956,Low
PSN-01352,0.23382531808448248,Medium
PSN-01353,0.43199916619783013,High
PSN-01354,0.012810960060207216,Low
PSN-01355,0.9704410115784012,Very High
PSN-01356,0.08950228199159467,Low
PSN-01357,0.3209569174129456,Medium
PSN-01358,0.027193531666230848,Low
PSN-01359,0.19592351068972147,Medium
PSN-01360,0.20032330212568536,Medium
PSN-01361,0.13719715588021447,Low
PSN-01362,0.10532121028701444,Low
PSN-01363,0.6876767014127172,Very High
PSN-01364,0.2844254753092159,Medium
PSN-01365,0.06803611483558636,Low
PSN-01366,0.9548836501156359,Very High
PSN-01367,0.7197594254264665,Very High
PSN-01368,0.7529052199777067,Very High
PSN-01369,0.20617948014983759,Medium
PSN-01370,0.3077604390423533,Medium
PSN-01371,0.1374718875285141,Low
PSN-01372,0.49813095777302846,High
PSN-01373,0.024825385650498268,Low
PSN-01374,0.10656188070607149,Low
PSN-01375,0.6841485213441443,Very High
PSN-01376,0.3980316844509191,Medium
PSN-01377,0.014209415616374465,Low
PSN-01378,0.1627218320391799,Medium
PSN-01379,0.03483613624304474,Low
PSN-01380,0.1832797725697482,Medium
PSN-01381,0.32297036334175344,Medium
PSN-01382,0.19481288018902368,Medium
PSN-01383,0.13406204861887736,Low
PSN-01384,0.11539170883424674,Low
PSN-01385,0.8752272915538445,Very High
PSN-01386,0.0293145094018703,Low
PSN-01387,0.7943485313401215,Very High
PSN-01388,0.023539242785411387,Low
PSN-01389,0.9715315709952423,Very High
PSN-01390,0.20802856009084622,Medium
PSN-01391,0.03852849402734801,Low
PSN-01392,0.6543147180265151,Very High
PSN-01393,0.40457120754336096,High
PSN-01394,0.011429702250277438,Low
PSN-01395,0.6694562857852552,Very High
PSN-01396,0.13786776231085535,Low
PSN-01397,0.011772475138153634,Low
PSN-01398,0.2006596685059289,Medium
PSN-01399,0.19903966710489174,Medium
PSN-01400,0.058718595588436874,Low
PSN-01401,0.802009950489392,Very High
PSN-01402,0.0857647635227554,Low
PSN-01403,0.8969052324975961,Very High
PSN-01404,0.6047315928180546,High
PSN-01405,0.46260221262782836,High
PSN-01406,0.6088789411156785,High
PSN-01407,0.4975732634250592,High
PSN-01408,0.01491984879873848,Low
PSN-01409,0.01429783245369225,Low
PSN-01410,0.01496632398001394,Low
PSN-01411,0.08799499166681231,Low
PSN-01412,0.02801709000462526,Low
PSN-01413,0.22139557583362152,Medium
PSN-01414,0.8111946993052671,Very High
PSN-01415,0.024896465843320104,Low
PSN-01416,0.07557714230982765,Low
PSN-01417,0.533772494483562,High
PSN-01418,0.012405866709401405,Low
PSN-01419,0.38308074791480423,Medium
PSN-01420,0.06197972233133312,Low
PSN-01421,0.1217713572206837,Low
PSN-01422,0.3431256845415313,Medium
PSN-01423,0.17571628629758573,Medium
PSN-01424,0.06764404723143777,Low
PSN-01425,0.012919017638222298,Low
PSN-01426,0.5889247357211574,High
PSN-01427,0.9871654375825707,Very High
PSN-01428,0.10939653223030735,Low
PSN-01429,0.19121821192773827,Medium
PSN-01430,0.051258960547480345,Low
PSN-01431,0.13177324806551424,Low
PSN-01432,0.9813292846374311,Very High
PSN-01433,0.6503185868384448,Very High
PSN-01434,0.8815364568789686,Very High
PSN-01435,0.12830544278880693,Low
PSN-01436,0.35741306853319044,Medium
PSN-01437,0.14423590547084383,Low
PSN-01438,0.12193437832200041,Low
PSN-01439,0.4270954356842741,High
PSN-01440,0.5047611547014176,High
PSN-01441,0.9673286468768408,Very High
PSN-01442,0.5536575098489142,High
PSN-01443,0.9678084369411503,Very High
PSN-01444,0.5957399003415677,High
PSN-01445,0.11643433602663504,Low
PSN-01446,0.012405866709401405,Low
PSN-01447,0.013514501879933204,Low
