player_id,tier,start_date,end_date,is_active,auto_renew,billing_cycle
PSN-01310,Essential,2020-07-07,,True,True,monthly
PSN-01311,Essential,2022-01-10,2022-06-25,False,True,monthly
PSN-01312,Free,2024-11-11,,True,False,none
PSN-01313,Extra,2024-04-03,,True,True,annual
PSN-01314,Essential,2021-09-01,,True,False,monthly
PSN-01315,Essential,2021-01-30,2024-08-25,False,False,monthly
PSN-01316,Essential,2024-08-18,,True,True,quarterly
PSN-01317,Premium,2019-12-27,,True,False,annual
PSN-01318,Free,2024-08-04,,True,False,none
PSN-01319,Essential,2023-09-28,2025-09-10,False,False,monthly
PSN-01320,Essential,2023-11-17,2024-03-27,False,False,monthly
PSN-01321,Free,2020-12-21,,True,False,none
PSN-01322,Essential,2023-01-16,,True,False,annual
PSN-01323,Essential,2021-05-24,,True,True,monthly
PSN-01324,Essential,2019-04-08,,True,True,annual
PSN-01325,Essential,2021-10-01,2025-04-08,False,False,monthly
PSN-01326,Free,2024-11-15,,True,False,none
PSN-01327,Essential,2021-02-19,,True,True,monthly
PSN-01328,Free,2019-12-21,,True,False,none
PSN-01329,Extra,2024-09-21,,True,True,annual
PSN-01330,Free,2024-06-16,,True,False,none
PSN-01331,Essential,2024-06-15,,True,True,quarterly
PSN-01332,Free,2024-11-08,,True,False,none
PSN-01333,Free,2025-10-25,,True,False,none
PSN-01334,Free,2025-10-03,,True,False,none
PSN-01335,Essential,2025-04-18,2025-09-29,False,False,annual
PSN-01336,Essential,2023-09-23,,True,True,annual
PSN-01337,Free,2020-11-19,,True,False,none
PSN-01338,Essential,2022-07-12,2025-06-01,False,False,monthly
PSN-01339,Essential,2021-10-22,,True,True,monthly
PSN-01340,Free,2022-01-20,,True,False,none
PSN-01341,Essential,2024-02-03,,True,True,monthly
PSN-01342,Essential,2020-12-16,,True,True,annual
PSN-01343,Free,2019-02-04,,True,False,none
PSN-01344,Essential,2025-09-20,2025-10-20,False,False,monthly
PSN-01345,Free,2024-12-16,,True,False,none
PSN-01346,Free,2024-03-02,,True,False,none
PSN-01347,Essential,2020-01-18,,True,True,monthly
PSN-01348,Free,2022-08-04,,True,False,none
PSN-01349,Essential,2023-02-15,,True,False,annual
PSN-01350,Essential,2022-05-11,,True,False,monthly
PSN-01351,Essential,2023-08-08,2025-04-30,False,True,quarterly
PSN-01352,Extra,2022-07-19,,True,False,annual
PSN-01353,Free,2024-06-24,,True,False,none
PSN-01354,Essential,2024-08-27,2025-07-10,False,True,monthly
PSN-01355,Essential,2022-11-22,,True,False,monthly
PSN-01356,Essential,2021-12-26,,True,True,annual
PSN-01357,Essential,2022-11-07,,True,True,annual
PSN-01358,Free,2024-05-25,,True,False,none
PSN-01359,Free,2020-10-19,,True,False,none
PSN-01360,Essential,2024-11-15,,True,False,monthly
PSN-01361,Essential,2022-07-26,,True,False,monthly
PSN-01362,Free,2019-05-20,,True,False,none
PSN-01363,Essential,2024-03-05,,True,True,annual
PSN-01364,Essential,2020-10-21,,True,True,annual
PSN-01365,Extra,2022-12-02,2024-04-03,False,False,monthly
PSN-01366,Essential,2024-12-19,,True,True,annual
PSN-01367,Premium,2024-05-06,,True,True,annual
PSN-01368,Essential,2024-01-22,,True,False,annual
PSN-01369,Free,2019-06-02,,True,False,none
PSN-01370,Free,2024-02-25,,True,False,none
PSN-01371,Free,2025-04-11,,True,False,none
PSN-01372,Essential,2020-04-11,,True,True,annual
PSN-01373,Essential,2024-11-10,,True,True,annual
PSN-01374,Essential,2025-05-22,,True,True,monthly
PSN-01375,Free,2020-12-09,,True,False,none
PSN-01376,Free,2019-11-08,,True,False,none
PSN-01377,Free,2022-09-23,,True,False,none
PSN-01378,Essential,2024-12-29,,True,True,annual
PSN-01379,Essential,2022-11-22,,True,True,monthly
PSN-01380,Essential,2024-04-21,,True,False,annual
PSN-01381,Extra,2024-09-21,,True,True,annual
PSN-01382,Essential,2024-12-07,,True,True,annual
PSN-01383,Free,2025-02-18,,True,False,none
PSN-01384,Free,2025-03-03,,True,False,none
PSN-01385,Essential,2021-06-02,,True,True,annual
PSN-01386,Free,2022-10-29,,True,False,none
PSN-01387,Extra,2024-10-21,,True,False,annual
PSN-01388,Free,2020-11-16,,True,False,none
PSN-01389,Essential,2023-01-24,,True,True,quarterly
PSN-01390,Free,2025-02-26,,True,False,none
PSN-01391,Essential,2022-07-09,,True,True,monthly
PSN-01392,Free,2023-09-04,,True,False,none
PSN-01393,Essential,2022-03-11,,True,True,monthly
PSN-01394,Essential,2019-12-28,,True,True,monthly
PSN-01395,Essential,2022-05-11,,True,False,monthly
PSN-01396,Essential,2024-05-01,,True,True,annual
PSN-01397,Essential,2025-02-17,2025-07-20,False,True,quarterly
PSN-01398,Essential,2022-11-16,,True,True,monthly
PSN-01399,Essential,2023-03-14,2024-12-15,False,False,monthly
PSN-01400,Essential,2022-03-17,,True,False,annual
PSN-01401,Essential,2024-09-23,,True,True,annual
PSN-01402,Essential,2025-10-09,,True,True,monthly
PSN-01403,Free,2024-10-30,,True,False,none
PSN-01404,Extra,2024-10-08,,True,True,annual
PSN-01405,Essential,2023-01-22,,True,True,annual
PSN-01406,Essential,2025-11-03,,True,True,quarterly
PSN-01407,Essential,2023-03-03,,True,True,annual
PSN-01408,Essential,2022-11-15,2024-08-06,False,False,monthly
PSN-01409,Essential,2023-03-16,2023-07-15,False,False,quarterly
PSN-01410,Free,2020-02-12,,True,False,none
PSN-01411,Premium,2025-10-18,,True,True,monthly
PSN-01412,Essential,2021-03-30,,True,True,monthly
PSN-01413,Extra,2025-10-05,,True,True,annual
PSN-01414,Essential,2024-09-03,,True,True,annual
PSN-01415,Free,2019-09-09,,True,False,none
PSN-01416,Essential,2021-09-04,,True,False,annual
PSN-01417,Essential,2024-11-03,,True,True,quarterly
PSN-01418,Free,2021-03-01,,True,False,none
PSN-01419,Free,2025-07-18,,True,False,none
PSN-01420,Free,2022-05-14,,True,False,none
PSN-01421,Free,2024-03-20,,True,False,none
PSN-01422,Essential,2023-01-12,,True,True,monthly
PSN-01423,Free,2021-07-19,,True,False,none
PSN-01424,Essential,2020-01-04,,True,True,annual
PSN-01425,Essential,2022-02-18,2022-11-10,False,True,quarterly
PSN-01426,Essential,2022-12-08,,True,True,annual
PSN-01427,Essential,2023-03-03,,True,False,annual
PSN-01428,Free,2023-09-05,,True,False,none
PSN-01429,Essential,2024-07-19,,True,True,annual
PSN-01430,Essential,2025-06-05,,True,True,quarterly
PSN-01431,Essential,2019-06-28,,True,False,annual
PSN-01432,Essential,2021-04-04,,True,True,annual
PSN-01433,Essential,2021-08-24,,True,True,annual
PSN-01434,Essential,2025-04-19,,True,True,annual
PSN-01435,Essential,2025-08-24,,True,True,monthly
PSN-01436,Essential,2025-01-21,,True,True,annual
PSN-01437,Extra,2025-06-21,,True,True,quarterly
PSN-01438,Essential,2025-07-13,,True,True,annual
PSN-01439,Essential,2025-04-08,,True,True,quarterly
PSN-01440,Premium,2022-11-13,,True,True,annual
PSN-01441,Essential,2021-07-14,,True,True,monthly
PSN-01442,Essential,2024-12-01,,True,True,annual
PSN-01443,Essential,2022-06-22,,True,True,annual
PSN-01444,Essential,2019-02-14,,True,False,annual
PSN-01445,Essential,2020-11-15,,True,False,quarterly
PSN-01446,Essential,2021-05-15,2021-11-16,False,False,monthly
PSN-01447,Essential,2019-06-11,2020-12-20,False,True,monthly
PSN-01448,Essential,2020-12-03,2023-02-20,False,False,monthly
PSN-01449,Free,2022-03-27,,True,False,none
PSN-01450,Essential,2024-07-27,,True,True,quarterly
PSN-01451,Essential,2023-03-31,2024-03-02,False,False,quarterly
PSN-01452,Essential,2020-02-19,,True,False,monthly
PSN-01453,Extra,2025-08-06,,True,False,annual
PSN-01454,Free,2023-08-11,,True,False,none
PSN-01455,Essential,2021-11-23,,True,True,annual
PSN-01456,Essential,2023-04-22,,True,False,quarterly
PSN-01457,Free,2024-11-28,,True,False,none
PSN-01458,Essential,2025-06-06,2025-10-21,False,False,monthly
PSN-01459,Essential,2022-09-21,,True,True,annual
PSN-01460,Essential,2023-07-22,,True,True,monthly
PSN-01461,Essential,2024-03-04,,True,False,quarterly
PSN-01462,Essential,2024-02-10,,True,True,monthly
PSN-01463,Essential,2021-05-16,,True,True,annual
PSN-01464,Essential,2022-03-16,,True,False,monthly
PSN-01465,Essential,2024-01-21,,True,True,monthly
PSN-01466,Free,2024-01-12,,True,False,none
PSN-01467,Essential,2024-10-12,,True,False,annual
PSN-01468,Free,2023-01-02,,True,False,none
PSN-01469,Premium,2020-08-19,,True,False,annual
PSN-01470,Essential,2025-07-03,,True,True,annual
PSN-01471,Extra,2023-10-01,,True,True,monthly
PSN-01472,Essential,2020-09-26,,True,True,monthly
PSN-01473,Free,2023-02-02,,True,False,none
PSN-01474,Essential,2023-01-25,,True,True,monthly
PSN-01475,Essential,2022-06-14,,True,False,quarterly
PSN-01476,Essential,2021-09-04,,True,True,quarterly
PSN-01477,Free,2025-08-21,,True,False,none
PSN-01478,Free,2021-10-16,,True,False,none
PSN-01479,Essential,2020-12-06,,True,True,monthly
PSN-01480,Free,2021-04-20,,True,False,none
PSN-01481,Extra,2022-09-29,,True,True,monthly
PSN-01482,Free,2022-09-14,,True,False,none
PSN-01483,Extra,2025-04-08,,True,False,annual
PSN-01484,Essential,2021-03-08,2021-07-08,False,False,quarterly
PSN-01485,Free,2020-01-27,,True,False,none
PSN-01486,Essential,2025-11-20,,True,True,monthly
PSN-01487,Essential,2020-08-28,,True,True,monthly
PSN-01488,Extra,2024-09-26,2025-09-03,False,False,monthly
PSN-01489,Free,2019-11-08,,True,False,none
PSN-01490,Extra,2021-08-24,,True,True,annual
PSN-01491,Essential,2025-03-16,,True,True,monthly
PSN-01492,Essential,2020-03-15,,True,True,monthly
PSN-01493,Free,2019-12-17,,True,False,none
PSN-01494,Essential,2023-04-11,2023-06-11,False,False,monthly
PSN-01495,Essential,2020-11-17,,True,True,quarterly
PSN-01496,Essential,2020-02-12,2025-10-24,False,True,monthly
PSN-01497,Extra,2023-09-23,2024-06-19,False,False,quarterly
PSN-01498,Free,2024-10-02,,True,False,none
PSN-01499,Essential,2023-10-16,,True,True,annual
PSN-01500,Essential,2025-02-09,,True,False,monthly
PSN-01501,Extra,2025-07-08,,True,False,monthly
PSN-01502,Free,2022-09-06,,True,False,none
PSN-01503,Essential,2025-03-19,2025-06-27,False,True,monthly
PSN-01504,Free,2022-01-08,,True,False,none
PSN-01505,Free,2019-03-27,,True,False,none
PSN-01506,Essential,2020-12-10,,True,True,monthly
PSN-01507,Essential,2023-02-24,2024-03-18,False,False,monthly
PSN-01508,Extra,2024-07-21,,True,True,annual
PSN-01509,Essential,2023-01-26,2025-03-25,False,False,monthly
PSN-01510,Essential,2021-07-09,,True,True,annual
PSN-01511,Essential,2021-09-21,,True,False,monthly
PSN-01512,Essential,2023-11-21,,True,False,annual
PSN-01513,Essential,2024-07-21,2025-09-17,False,True,monthly
PSN-01514,Essential,2021-04-14,,True,False,monthly
PSN-01515,Essential,2023-01-27,,True,True,monthly
PSN-01516,Free,2021-07-25,,True,False,none
PSN-01517,Free,2025-03-15,,True,False,none
PSN-01518,Free,2021-06-06,,True,False,none
PSN-01519,Essential,2020-03-25,2022-01-16,False,False,quarterly
PSN-01520,Extra,2022-05-25,,True,False,annual
PSN-01521,Essential,2020-08-11,,True,True,quarterly
PSN-01522,Free,2021-11-04,,True,False,none
PSN-01523,Free,2024-05-19,,True,False,none
PSN-01524,Essential,2020-03-22,,True,True,annual
PSN-01525,Extra,2021-03-20,,True,False,annual
PSN-01526,Free,2023-04-29,,True,False,none
PSN-01527,Essential,2024-11-02,,True,True,annual
PSN-01528,Essential,2025-04-30,2025-08-12,False,False,annual
PSN-01529,Essential,2020-04-28,,True,True,annual
PSN-01530,Extra,2021-04-14,,True,True,annual
PSN-01531,Essential,2025-03-10,,True,False,annual
PSN-01532,Essential,2022-08-25,,True,False,annual
PSN-01533,Free,2023-12-31,,True,False,none
PSN-01534,Extra,2019-02-11,,True,True,monthly
PSN-01535,Essential,2019-10-16,,True,False,annual
PSN-01536,Free,2020-03-23,,True,False,none
PSN-01537,Essential,2019-11-23,,True,True,monthly
PSN-01538,Free,2024-05-04,,True,False,none
PSN-01539,Essential,2024-01-12,,True,True,quarterly
PSN-01540,Free,2021-05-04,,True,False,none
PSN-01541,Essential,2020-06-04,,True,True,annual
PSN-01542,Free,2019-08-21,,True,False,none
PSN-01543,Premium,2021-06-20,,True,True,annual
PSN-01544,Essential,2024-04-09,,True,True,monthly
PSN-01545,Essential,2023-10-29,,True,True,quarterly
PSN-01546,Essential,2022-04-03,,True,False,annual
PSN-01547,Essential,2025-01-25,,True,True,monthly
PSN-01548,Essential,2025-03-04,,True,False,annual
PSN-01549,Essential,2024-07-16,,True,False,annual
PSN-01550,Free,2019-06-22,,True,False,none
PSN-01551,Essential,2024-09-05,2025-03-22,False,False,monthly
PSN-01552,Essential,2024-10-31,,True,False,annual
PSN-01553,Essential,2023-01-10,2025-12-17,False,False,monthly
PSN-01554,Essential,2022-12-10,,True,True,annual
PSN-01555,Essential,2024-04-08,2024-11-07,False,False,quarterly
PSN-01556,Essential,2025-08-27,,True,True,monthly
PSN-01557,Free,2021-01-23,,True,False,none
PSN-01558,Essential,2024-01-05,,True,True,quarterly
PSN-01559,Free,2023-09-16,,True,False,none
PSN-01560,Essential,2025-06-17,,True,True,annual
PSN-01561,Free,2023-01-28,,True,False,none
PSN-01562,Essential,2020-04-20,2020-08-30,False,False,monthly
PSN-01563,Essential,2022-08-14,2023-01-02,False,False,quarterly
PSN-01564,Extra,2020-03-14,,True,True,annual
PSN-01565,Essential,2024-12-30,,True,True,quarterly
PSN-01566,Essential,2023-06-06,,True,True,annual
PSN-01567,Essential,2022-02-21,,True,False,annual
PSN-01568,Free,2022-01-08,,True,False,none
PSN-01569,Free,2022-09-18,,True,False,none
PSN-01570,Essential,2020-07-27,,True,True,quarterly
PSN-01571,Essential,2022-10-15,,True,True,annual
PSN-01572,Essential,2023-11-27,,True,True,monthly
PSN-01573,Free,2020-07-24,,True,False,none
PSN-01574,Essential,2022-04-13,,True,True,annual
PSN-01575,Extra,2021-03-01,,True,True,annual
PSN-01576,Essential,2020-02-28,2025-03-20,False,False,monthly
PSN-01577,Essential,2024-12-16,,True,True,annual
PSN-01578,Essential,2025-09-15,,True,True,monthly
PSN-01579,Free,2021-05-08,,True,False,none
PSN-01580,Essential,2021-08-22,2023-02-01,False,True,monthly
PSN-01581,Essential,2023-06-16,,True,True,quarterly
PSN-01582,Free,2019-08-25,,True,False,none
PSN-01583,Essential,2023-03-20,,True,True,annual
PSN-01584,Essential,2020-06-30,,True,True,quarterly
PSN-01585,Essential,2025-10-05,,True,True,monthly
PSN-01586,Extra,2024-02-09,,True,False,annual
PSN-01587,Free,2023-07-18,,True,False,none
PSN-01588,Essential,2020-10-10,,True,True,annual
PSN-01589,Essential,2019-08-03,,True,True,annual
PSN-01590,Essential,2022-09-23,,True,True,annual
PSN-01591,Extra,2021-12-19,,True,False,quarterly
PSN-01592,Essential,2025-09-13,,True,True,monthly
PSN-01593,Essential,2023-08-01,,True,True,annual
PSN-01594,Essential,2022-02-17,2022-04-19,False,False,quarterly
PSN-01595,Essential,2020-02-05,2021-12-18,False,False,quarterly
PSN-01596,Essential,2021-08-06,,True,True,monthly
PSN-01597,Free,2022-01-07,,True,False,none
PSN-01598,Essential,2021-04-17,,True,True,monthly
PSN-01599,Essential,2021-08-09,,True,True,quarterly
PSN-01600,Essential,2021-05-17,,True,True,monthly
PSN-01601,Extra,2020-02-07,,True,True,quarterly
PSN-01602,Free,2022-08-09,,True,False,none
PSN-01603,Extra,2025-05-27,2025-09-19,False,True,monthly
PSN-01604,Essential,2024-11-14,,True,False,quarterly
PSN-01605,Essential,2025-01-14,,True,False,annual
PSN-01606,Premium,2025-09-01,,True,True,annual
PSN-01607,Free,2023-06-26,,True,False,none
PSN-01608,Premium,2020-01-29,,True,True,monthly
PSN-01609,Essential,2020-07-29,,True,True,annual
PSN-01610,Free,2023-03-27,,True,False,none
PSN-01611,Free,2024-12-04,,True,False,none
PSN-01612,Essential,2025-03-01,2025-12-22,False,True,monthly
PSN-01613,Essential,2023-06-24,,True,True,annual
PSN-01614,Free,2019-08-27,,True,False,none
PSN-01615,Essential,2025-03-26,,True,True,annual
PSN-01616,Essential,2021-03-13,,True,True,annual
PSN-01617,Essential,2019-05-06,,True,True,monthly
PSN-01618,Essential,2025-08-19,2025-10-19,False,False,annual
PSN-01619,Essential,2020-09-25,,True,True,annual
PSN-01620,Extra,2020-12-09,,True,True,quarterly
PSN-01621,Essential,2023-03-06,,True,True,annual
PSN-01622,Essential,2025-02-22,2025-04-09,False,False,monthly
PSN-01623,Essential,2025-02-23,,True,True,annual
PSN-01624,Essential,2020-12-22,,True,False,monthly
PSN-01625,Essential,2020-12-19,,True,True,quarterly
PSN-01626,Essential,2024-08-15,,True,True,monthly
PSN-01627,Free,2020-11-25,,True,False,none
PSN-01628,Essential,2020-05-24,,True,False,quarterly
PSN-01629,Free,2022-07-12,,True,False,none
PSN-01630,Free,2022-12-09,,True,False,none
PSN-01631,Essential,2025-02-07,,True,True,monthly
PSN-01632,Free,2021-12-01,,True,False,none
PSN-01633,Free,2023-10-18,,True,False,none
PSN-01634,Essential,2025-07-09,,True,True,monthly
PSN-01635,Free,2024-07-15,,True,False,none
PSN-01636,Essential,2022-02-17,,True,True,monthly
PSN-01637,Essential,2023-11-26,,True,True,annual
PSN-01638,Essential,2024-11-07,,True,True,annual
PSN-01639,Free,2024-04-05,,True,False,none
PSN-01640,Essential,2021-10-23,,True,False,monthly
PSN-01641,Essential,2022-04-25,2024-04-28,False,False,annual
PSN-01642,Free,2022-07-22,,True,False,none
PSN-01643,Free,2019-09-29,,True,False,none
PSN-01644,Extra,2020-06-09,,True,True,annual
PSN-01645,Essential,2023-08-25,,True,True,monthly
PSN-01646,Essential,2019-09-30,,True,True,annual
PSN-01647,Essential,2023-05-13,,True,True,monthly
PSN-01648,Free,2021-11-27,,True,False,none
PSN-01649,Free,2021-11-28,,True,False,none
PSN-01650,Extra,2024-08-25,2025-11-25,False,False,monthly
PSN-01651,Essential,2020-09-04,,True,True,annual
PSN-01652,Essential,2024-02-09,,True,True,annual
PSN-01653,Essential,2024-08-06,,True,True,annual
PSN-01654,Essential,2025-11-05,,True,True,quarterly
PSN-01655,Essential,2024-07-24,,True,False,annual
PSN-01656,Extra,2022-06-13,,True,False,monthly
PSN-01657,Essential,2021-08-02,2023-12-05,False,False,monthly
PSN-01658,Essential,2024-05-22,2025-04-22,False,False,monthly
PSN-01659,Essential,2024-08-04,,True,True,quarterly
PSN-01660,Essential,2020-09-26,,True,False,annual
PSN-01661,Essential,2021-11-15,,True,True,annual
PSN-01662,Free,2021-12-24,,True,False,none
PSN-01663,Extra,2020-07-13,,True,True,annual
PSN-01664,Free,2020-11-19,,True,False,none
PSN-01665,Free,2019-12-31,,True,False,none
PSN-01666,Essential,2024-01-07,2025-12-09,False,False,quarterly
PSN-01667,Essential,2022-01-26,,True,True,monthly
PSN-01668,Essential,2022-10-28,,True,True,annual
PSN-01669,Essential,2019-11-10,2021-08-05,False,False,monthly
PSN-01670,Essential,2023-03-04,,True,True,annual
PSN-01671,Essential,2023-07-20,2025-07-18,False,False,quarterly
PSN-01672,Free,2023-02-18,,True,False,none
PSN-01673,Free,2023-10-08,,True,False,none
PSN-01674,Extra,2019-12-27,2020-07-13,False,False,annual
PSN-01675,Free,2025-06-14,,True,False,none
PSN-01676,Essential,2022-06-22,,True,True,monthly
PSN-01677,Essential,2025-03-02,,True,True,monthly
PSN-01678,Free,2023-02-21,,True,False,none
PSN-01679,Essential,2025-04-19,,True,False,annual
PSN-01680,Free,2019-02-25,,True,False,none
PSN-01681,Essential,2022-03-06,,True,True,monthly
PSN-01682,Essential,2024-02-11,,True,False,monthly
PSN-01683,Extra,2019-11-12,,True,True,annual
PSN-01684,Free,2022-11-27,,True,False,none
PSN-01685,Essential,2021-01-14,,True,True,annual
PSN-01686,Essential,2019-09-13,,True,False,monthly
PSN-01687,Essential,2023-09-08,,True,False,monthly
PSN-01688,Essential,2021-07-22,,True,True,annual
PSN-01689,Free,2021-06-07,,True,False,none
PSN-01690,Free,2020-12-13,,True,False,none
PSN-01691,Free,2023-02-09,,True,False,none
PSN-01692,Extra,2023-01-18,2023-11-03,False,False,annual
PSN-01693,Extra,2023-05-07,2025-07-29,False,True,monthly
PSN-01694,Free,2023-09-22,,True,False,none
PSN-01695,Essential,2023-06-04,,True,True,quarterly
PSN-01696,Extra,2020-04-24,,True,False,annual
PSN-01697,Free,2019-12-12,,True,False,none
PSN-01698,Essential,2025-11-02,,True,True,annual
PSN-01699,Essential,2021-01-05,,True,False,monthly
PSN-01700,Essential,2022-06-01,2022-10-23,False,True,monthly
PSN-01701,Free,2025-04-24,,True,False,none
PSN-01702,Extra,2025-04-09,,True,True,annual
PSN-01703,Essential,2024-08-05,,True,True,quarterly
PSN-01704,Essential,2022-04-22,2023-11-22,False,False,annual
PSN-01705,Essential,2025-10-07,,True,True,monthly
PSN-01706,Essential,2023-03-15,,True,True,monthly
PSN-01707,Essential,2022-12-31,2023-02-16,False,False,quarterly
PSN-01708,Essential,2025-01-01,,True,True,quarterly
PSN-01709,Premium,2023-10-01,,True,True,annual
PSN-01710,Essential,2019-10-13,2025-09-07,False,False,monthly
PSN-01711,Essential,2022-08-21,,True,False,monthly
PSN-01712,Essential,2025-09-20,2025-11-29,False,False,quarterly
PSN-01713,Essential,2019-09-03,,True,False,monthly
PSN-01714,Extra,2021-12-16,,True,True,quarterly
PSN-01715,Essential,2021-02-11,,True,True,monthly
PSN-01716,Essential,2024-01-18,,True,True,quarterly
PSN-01717,Premium,2020-04-09,,True,True,quarterly
PSN-01718,Free,2022-09-28,,True,False,none
PSN-01719,Essential,2019-12-31,2021-03-06,False,False,monthly
PSN-01720,Essential,2024-08-05,,True,True,annual
PSN-01721,Essential,2021-02-22,,True,True,quarterly
PSN-01722,Essential,2022-01-06,2024-02-25,False,True,annual
PSN-01723,Essential,2024-07-29,,True,True,annual
PSN-01724,Essential,2021-07-28,2023-12-25,False,False,quarterly
PSN-01725,Extra,2020-08-26,,True,True,annual
PSN-01726,Essential,2024-12-22,,True,True,annual
PSN-01727,Essential,2020-05-20,,True,True,quarterly
PSN-01728,Premium,2022-08-25,,True,False,annual
PSN-01729,Free,2019-09-30,,True,False,none
PSN-01730,Free,2025-07-29,,True,False,none
PSN-01731,Essential,2021-07-24,,True,True,annual
PSN-01732,Essential,2025-03-11,,True,True,monthly
PSN-01733,Essential,2021-01-20,,True,True,annual
PSN-01734,Free,2023-01-06,,True,False,none
PSN-01735,Free,2019-01-31,,True,False,none
PSN-01736,Free,2019-09-05,,True,False,none
PSN-01737,Essential,2021-01-05,,True,True,quarterly
PSN-01738,Essential,2024-11-13,,True,False,annual
PSN-01739,Free,2024-12-21,,True,False,none
PSN-01740,Essential,2022-12-31,,True,True,annual
PSN-01741,Extra,2021-07-27,2024-04-11,False,False,annual
PSN-01742,Free,2020-11-14,,True,False,none
PSN-01743,Essential,2025-03-18,2025-05-09,False,False,annual
PSN-01744,Essential,2021-08-19,,True,True,quarterly
PSN-01745,Free,2021-12-21,,True,False,none
PSN-01746,Free,2023-02-09,,True,False,none
PSN-01747,Essential,2020-05-21,,True,True,quarterly
PSN-01748,Free,2019-03-20,,True,False,none
PSN-01749,Essential,2022-09-21,,True,True,quarterly
PSN-01750,Essential,2021-01-07,2021-05-11,False,False,monthly
PSN-01751,Free,2021-05-27,,True,False,none
PSN-01752,Essential,2023-07-10,,True,True,monthly
PSN-01753,Extra,2025-02-19,,True,True,quarterly
PSN-01754,Essential,2022-05-18,,True,True,monthly
PSN-01755,Essential,2024-10-29,,True,False,monthly
PSN-01756,Extra,2021-01-27,,True,True,annual
PSN-01757,Essential,2025-09-28,,True,True,quarterly
PSN-01758,Essential,2025-01-27,2025-12-13,False,False,monthly
PSN-01759,Essential,2020-06-03,,True,True,quarterly
PSN-01760,Essential,2024-02-05,,True,True,monthly
PSN-01761,Free,2021-11-03,,True,False,none
PSN-01762,Free,2024-04-12,,True,False,none
PSN-01763,Extra,2021-02-10,,True,False,annual
PSN-01764,Essential,2024-10-23,,True,True,annual
PSN-01765,Premium,2024-06-02,,True,True,annual
PSN-01766,Free,2025-07-31,,True,False,none
PSN-01767,Extra,2020-02-16,,True,True,annual
PSN-01768,Essential,2020-04-30,,True,False,annual
PSN-01769,Essential,2023-01-02,,True,True,monthly
PSN-01770,Free,2021-11-14,,True,False,none
PSN-01771,Essential,2021-06-30,,True,True,monthly
PSN-01772,Free,2024-01-18,,True,False,none
PSN-01773,Free,2021-11-19,,True,False,none
PSN-01774,Essential,2022-07-02,,True,False,monthly
PSN-01775,Essential,2021-05-11,,True,True,monthly
PSN-01776,Essential,2024-11-25,,True,False,monthly
PSN-01777,Extra,2021-11-20,,True,True,annual
PSN-01778,Free,2020-07-22,,True,False,none
PSN-01779,Extra,2023-10-14,,True,True,annual
PSN-01780,Essential,2019-11-13,,True,True,monthly
PSN-01781,Free,2022-07-28,,True,False,none
PSN-01782,Essential,2022-10-14,,True,False,annual
PSN-01783,Free,2020-06-18,,True,False,none
PSN-01784,Essential,2023-09-20,,True,False,annual
PSN-01785,Essential,2020-03-03,2020-04-30,False,False,annual
PSN-01786,Free,2024-11-19,,True,False,none
PSN-01787,Free,2024-02-18,,True,False,none
PSN-01788,Essential,2020-10-29,,True,True,quarterly
PSN-01789,Premium,2022-03-27,,True,True,monthly
PSN-01790,Essential,2020-05-27,2024-10-28,False,False,monthly
PSN-01791,Free,2022-09-17,,True,False,none
PSN-01792,Essential,2021-08-29,,True,True,monthly
PSN-01793,Essential,2022-08-31,,True,False,annual
PSN-01794,Free,2024-09-26,,True,False,none
PSN-01795,Extra,2022-09-23,,True,True,annual
PSN-01796,Free,2024-03-14,,True,False,none
PSN-01797,Free,2022-10-05,,True,False,none
PSN-01798,Essential,2022-08-28,,True,True,quarterly
PSN-01799,Free,2019-02-02,,True,False,none
PSN-01800,Free,2019-07-15,,True,False,none
PSN-01801,Essential,2022-04-21,2024-08-26,False,False,quarterly
PSN-01802,Extra,2022-12-09,,True,False,annual
PSN-01803,Free,2022-01-04,,True,False,none
PSN-01804,Essential,2025-01-10,,True,True,monthly
PSN-01805,Free,2019-07-29,,True,False,none
PSN-01806,Essential,2023-09-02,,True,True,annual
PSN-01807,Free,2023-06-22,,True,False,none
PSN-01808,Free,2022-11-15,,True,False,none
PSN-01809,Essential,2021-03-27,,True,True,quarterly
PSN-01810,Free,2021-06-08,,True,False,none
PSN-01811,Essential,2020-02-25,,True,True,monthly
PSN-01812,Free,2020-01-23,,True,False,none
PSN-01813,Extra,2024-04-27,,True,True,quarterly
PSN-01814,Free,2022-09-14,,True,False,none
PSN-01815,Essential,2024-03-13,,True,True,quarterly
PSN-01816,Essential,2023-10-11,2024-05-11,False,False,monthly
PSN-01817,Essential,2021-05-04,,True,True,annual
PSN-01818,Free,2023-11-16,,True,False,none
PSN-01819,Essential,2023-11-24,,True,True,monthly
PSN-01820,Essential,2020-12-11,,True,True,annual
PSN-01821,Essential,2019-08-12,,True,False,monthly
PSN-01822,Essential,2024-02-23,2025-05-23,False,False,annual
PSN-01823,Essential,2023-08-19,,True,False,monthly
PSN-01824,Free,2019-07-16,,True,False,none
PSN-01825,Premium,2022-07-14,,True,True,annual
PSN-01826,Essential,2024-12-26,,True,True,monthly
PSN-01827,Free,2023-10-02,,True,False,none
PSN-01828,Free,2023-11-25,,True,False,none
PSN-01829,Extra,2021-06-25,2023-06-09,False,False,monthly
PSN-01830,Essential,2020-08-10,,True,True,quarterly
