player_id,tier,churn_probability,risk_tier,dlc_propensity,propensity_tier,clv_12m,clv_segment,action,max_intervention_budget
PSN-01049,Free,0.0,N/A (Free),0.8828612685085752,Very High,0.0,Minimal (<$10),Upsell,0.0
PSN-01050,Free,0.0,N/A (Free),0.0929650968628334,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01051,Essential,1.7468572944960335e-05,Low Risk,0.8217418435953098,Very High,129.9683408349417,Medium ($50-150),Upsell,13.0
PSN-01052,Essential,1.073843468852544e-05,Low Risk,0.8844047428478108,Very High,199.94860432564354,High ($150-500),Upsell,19.99
PSN-01053,Essential,1.7840458248157517e-05,Low Risk,0.8602693229575609,Very High,69.96884072702304,Medium ($50-150),Upsell,7.0
PSN-01054,Essential,1.4930253657104537e-05,Low Risk,0.8369699140037419,Very High,69.96902983211737,Medium ($50-150),Upsell,7.0
PSN-01055,Essential,4.228938281181775e-06,Low Risk,0.1368379127512413,Low,59.98974630599251,Medium ($50-150),Nurture,6.0
PSN-01056,Essential,0.6976257388984672,Critical,0.012198986879796,Low,18.139431923480952,Low ($10-50),Monitor,1.81
PSN-01057,Essential,8.469013010416319e-06,Low Risk,0.8853379525824254,Very High,99.9893225636493,Medium ($50-150),Upsell,10.0
PSN-01058,Essential,1.1714005203958571e-05,Low Risk,0.232399933766241,Medium,74.98920942178879,Medium ($50-150),Nurture,7.5
PSN-01059,Essential,1.151406047633208e-05,Low Risk,0.0717504077272136,Low,59.98930927151203,Medium ($50-150),Nurture,6.0
PSN-01060,Essential,7.286449951343526e-06,Low Risk,0.4853573089214751,High,129.96930793298364,Medium ($50-150),Upsell,13.0
PSN-01061,Essential,1.8939935942087297e-05,Low Risk,0.0694421526544009,Low,69.9687692829625,Medium ($50-150),Nurture,7.0
PSN-01062,Essential,2.6496207713301778e-05,Low Risk,0.7942525813423797,Very High,59.98841049249928,Medium ($50-150),Upsell,6.0
PSN-01063,Essential,5.8526132040590343e-05,Low Risk,0.0670317087933018,Low,59.98648901733888,Medium ($50-150),Nurture,6.0
PSN-01064,Essential,4.641885830423976e-06,Low Risk,0.6658698303349655,Very High,79.9696751608296,Medium ($50-150),Upsell,8.0
PSN-01065,Premium,2.381454890736804e-05,Low Risk,0.1865610044236073,Medium,269.9648803482759,High ($150-500),Nurture,27.0
PSN-01066,Essential,1.9081576299768333e-05,Low Risk,0.130891023007726,Low,59.98885529623777,Medium ($50-150),Nurture,6.0
PSN-01067,Free,0.0,N/A (Free),0.0796169378483014,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01068,Essential,0.9476033798111598,Critical,0.0143211634299787,Low,3.143273245128522,Minimal (<$10),Monitor,0.31
PSN-01069,Essential,9.897348440861556e-06,Low Risk,0.2561466629035873,Medium,119.98910933761381,Medium ($50-150),Nurture,12.0
PSN-01070,Essential,0.0835271706048265,Low Risk,0.0137316807708922,Low,54.97920503541646,Medium ($50-150),Nurture,5.5
PSN-01071,Essential,1.5354985443692494e-05,Low Risk,0.1083814499571645,Low,59.989078854423234,Medium ($50-150),Nurture,6.0
PSN-01072,Essential,1.4252925083375464e-05,Low Risk,0.3495695959560291,Medium,59.98914496702425,Medium ($50-150),Nurture,6.0
PSN-01073,Extra,0.9999647385037372,Critical,0.0742087922179143,Low,0.0047599493805102104,Minimal (<$10),Monitor,0.0
PSN-01074,Essential,0.5809313154108756,High Risk,0.0124912039701613,Low,25.139930388501572,Low ($10-50),Retain Standard,2.51
PSN-01075,Extra,1.771684329275918e-05,Low Risk,0.6431536911124246,High,134.98760840332392,Medium ($50-150),Upsell,13.5
PSN-01076,Free,0.0,N/A (Free),0.1457985761558776,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01077,Free,0.0,N/A (Free),0.2243918162035438,Medium,0.0,Minimal (<$10),Monitor,0.0
PSN-01078,Essential,1.797578963123703e-05,Low Risk,0.2367185170580575,Medium,59.98892163238002,Medium ($50-150),Nurture,6.0
PSN-01079,Premium,0.9954277225881484,Critical,0.0138366721774053,Low,0.731518663122141,Minimal (<$10),Monitor,0.07
PSN-01080,Extra,1.471003303825366e-05,Low Risk,0.4839752495925836,High,194.98757299164902,High ($150-500),Upsell,19.5
PSN-01081,Essential,0.3956169406636387,High Risk,0.0109633847292973,Low,36.25693972958831,Low ($10-50),Retain Standard,3.63
PSN-01082,Free,0.0,N/A (Free),0.0234051740519891,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01083,Essential,0.9926208818236908,Critical,0.0127391986342912,Low,0.44267329939678934,Minimal (<$10),Monitor,0.04
PSN-01084,Premium,7.570571207622962e-06,Low Risk,0.1041926156384327,Low,159.9887887843125,High ($150-500),Nurture,16.0
PSN-01085,Essential,0.9994918160357604,Critical,0.0661924563678603,Low,0.030485956014731953,Minimal (<$10),Monitor,0.0
PSN-01086,Free,0.0,N/A (Free),0.0289493621970622,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01087,Essential,0.9998091943055382,Critical,0.0330385285795281,Low,0.011446433610765631,Minimal (<$10),Monitor,0.0
PSN-01088,Free,0.0,N/A (Free),0.0843642113283618,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01089,Essential,3.0550714295175136e-06,Low Risk,0.1064303822003429,Low,59.98981672626495,Medium ($50-150),Nurture,6.0
PSN-01090,Free,0.0,N/A (Free),0.5414026199574402,High,60.0,Medium ($50-150),Upsell,6.0
PSN-01091,Premium,1.5070468372256411e-05,Low Risk,0.1045614817275928,Low,159.98758887576514,High ($150-500),Nurture,16.0
PSN-01092,Essential,9.252087889049612e-06,Low Risk,0.6153662755081916,High,129.9691212366923,Medium ($50-150),Upsell,13.0
PSN-01093,Essential,1.001552490586316e-05,Low Risk,0.6540976161394939,Very High,59.989399168660896,Medium ($50-150),Upsell,6.0
PSN-01094,Essential,1.2403211583945044e-05,Low Risk,0.0517737729498191,Low,59.989255931337084,Medium ($50-150),Nurture,6.0
PSN-01095,Free,0.0,N/A (Free),0.068404449726878,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01096,Free,0.0,N/A (Free),0.6556388535800606,Very High,9.98,Minimal (<$10),Upsell,1.0
PSN-01097,Essential,7.716002572816619e-05,Low Risk,0.0270970220325122,Low,59.98537117005657,Medium ($50-150),Nurture,6.0
PSN-01098,Free,0.0,N/A (Free),0.0234888608829992,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01099,Essential,1.5336172707815938e-05,Low Risk,0.3459254010964361,Medium,59.989079982999264,Medium ($50-150),Nurture,6.0
PSN-01100,Extra,0.9999779593789612,Critical,0.8944631919359344,Very High,24.98352583814758,Low ($10-50),Retain Standard,2.5
PSN-01101,Free,0.0,N/A (Free),0.093408709535851,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01102,Essential,3.419302184283752e-05,Low Risk,0.0206011584342909,Low,59.98794876061965,Medium ($50-150),Nurture,6.0
PSN-01103,Free,0.0,N/A (Free),0.0206436870986266,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01104,Extra,8.943162843680786e-06,Low Risk,0.4528660155879455,High,134.98879276244773,Medium ($50-150),Upsell,13.5
PSN-01105,Essential,1.595837065970404e-05,Low Risk,0.1157848635092776,Low,119.98856390622434,Medium ($50-150),Nurture,12.0
PSN-01106,Premium,1.1997119893223728e-05,Low Risk,0.5677214473885102,High,159.9880805807883,High ($150-500),Upsell,16.0
PSN-01107,Essential,1.5468134786472715e-05,Low Risk,0.379598242034656,Medium,99.98876270389843,Medium ($50-150),Nurture,10.0
PSN-01108,Extra,1.6765878450172205e-05,Low Risk,0.4682198263384384,High,344.88597719512467,High ($150-500),Upsell,34.49
PSN-01109,Free,0.0,N/A (Free),0.8399825477991947,Very High,69.98,Medium ($50-150),Upsell,7.0
PSN-01110,Essential,0.9999555674005394,Critical,0.1853693792776176,Medium,0.00266551164164325,Minimal (<$10),Monitor,0.0
PSN-01111,Essential,1.0925377079641728e-05,Low Risk,0.082012231799369,Low,59.98934458662899,Medium ($50-150),Nurture,6.0
PSN-01112,Essential,1.5354985443692494e-05,Low Risk,0.3590971174626544,Medium,59.989078854423234,Medium ($50-150),Nurture,6.0
PSN-01113,Free,0.0,N/A (Free),0.0816205241819122,Low,89.94,Medium ($50-150),Nurture,8.99
PSN-01114,Essential,2.557689597129474e-05,Low Risk,0.2099616095430324,Medium,179.90693205132825,High ($150-500),Nurture,17.99
PSN-01115,Essential,9.296929289597266e-06,Low Risk,0.9695093697087632,Very High,183.94886605353454,High ($150-500),Upsell,18.39
PSN-01116,Essential,1.0520802116016288e-05,Low Risk,0.3491768328954391,Medium,59.98936885708106,Medium ($50-150),Nurture,6.0
PSN-01117,Free,0.0,N/A (Free),0.0199208127527521,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01118,Free,0.0,N/A (Free),0.8964507376378917,Very High,99.97999999999999,Medium ($50-150),Upsell,10.0
PSN-01119,Free,0.0,N/A (Free),0.0158536231657806,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01120,Extra,1.4849810373483e-06,Low Risk,0.088432376171226,Low,134.98979954240977,Medium ($50-150),Nurture,13.5
PSN-01121,Essential,1.1091895270080503e-05,Low Risk,0.3879422993430019,Medium,129.96894649178725,Medium ($50-150),Nurture,13.0
PSN-01122,Free,0.0,N/A (Free),0.0114297022502774,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01123,Essential,1.253688956361978e-05,Low Risk,0.2112612376141823,Medium,59.98924791199508,Medium ($50-150),Nurture,6.0
PSN-01124,Extra,2.0398583606074396e-05,Low Risk,0.0976579531697735,Low,144.96714460626686,Medium ($50-150),Nurture,14.5
PSN-01125,Extra,1.4885933306166804e-05,Low Risk,0.1008970685450282,Low,134.987990547863,Medium ($50-150),Nurture,13.5
PSN-01126,Essential,2.902331172355121e-06,Low Risk,0.0679751031643622,Low,59.98982588915297,Medium ($50-150),Nurture,6.0
PSN-01127,Essential,1.077887506701921e-05,Low Risk,0.0425482562994717,Low,59.98935337528473,Medium ($50-150),Nurture,6.0
PSN-01128,Essential,1.5109092378302863e-05,Low Risk,0.143597523285863,Low,59.98909360554823,Medium ($50-150),Nurture,6.0
PSN-01129,Essential,3.108814055302916e-05,Low Risk,0.2779356560583739,Medium,129.9670472484103,Medium ($50-150),Nurture,13.0
PSN-01130,Essential,1.2217707810828576e-05,Low Risk,0.1731805571561539,Medium,129.96883956211212,Medium ($50-150),Nurture,13.0
PSN-01131,Extra,1.0292973596465864e-05,Low Risk,0.0920250941985427,Low,204.9682504003481,High ($150-500),Nurture,20.5
PSN-01132,Essential,9.976310231723414e-06,Low Risk,0.6804008172105033,Very High,79.9493019575731,Medium ($50-150),Upsell,7.99
PSN-01133,Free,0.0,N/A (Free),0.0235392437070177,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01134,Free,0.0,N/A (Free),0.1331938531891164,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01135,Premium,1.917385839731658e-05,Low Risk,0.557970744486518,High,159.98693237439502,High ($150-500),Upsell,16.0
PSN-01136,Premium,7.989772195139435e-06,Low Risk,0.2000460791784199,Medium,159.9887217163465,High ($150-500),Nurture,16.0
PSN-01137,Essential,1.1531236990460058e-05,Low Risk,0.2237535414811232,Medium,59.98930824109294,Medium ($50-150),Nurture,6.0
PSN-01138,Essential,8.744032889775052e-06,Low Risk,0.2797228370896343,Medium,89.94934445985426,Medium ($50-150),Nurture,8.99
PSN-01139,Free,0.0,N/A (Free),0.1117872588140298,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01140,Essential,1.2260609950375936e-05,Low Risk,0.1160048183022439,Low,59.98926448600908,Medium ($50-150),Nurture,6.0
PSN-01141,Free,0.0,N/A (Free),0.098343413139018,Low,50.0,Low ($10-50),Nurture,5.0
PSN-01142,Free,0.0,N/A (Free),0.0216733588269798,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01143,Essential,4.505153521291015e-05,Low Risk,0.0155554997345928,Low,59.98729735840258,Medium ($50-150),Nurture,6.0
PSN-01144,Essential,0.9981539450270248,Critical,0.5682456139919111,High,35.165338301333186,Low ($10-50),Retain Standard,3.52
PSN-01145,Essential,1.5198184727088915e-05,Low Risk,0.6300374098950905,High,129.96855647641462,Medium ($50-150),Upsell,13.0
PSN-01146,Essential,9.22610369167182e-06,Low Risk,0.0304280533613608,Low,59.989446526039536,Medium ($50-150),Nurture,6.0
PSN-01147,Free,0.0,N/A (Free),0.066313051704292,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01148,Essential,0.9999574828063,Critical,0.3398296810626871,Medium,0.0025506064500608796,Minimal (<$10),Monitor,0.0
PSN-01149,Essential,3.606156253638976e-05,Low Risk,0.0135332255598227,Low,59.987836666863444,Medium ($50-150),Nurture,6.0
PSN-01150,Essential,1.4091434907939522e-05,Low Risk,0.8210471181550429,Very High,129.96866159551246,Medium ($50-150),Upsell,13.0
PSN-01151,Essential,1.4244574575324391e-05,Low Risk,0.0209049335709735,Low,59.98914546797123,Medium ($50-150),Nurture,6.0
PSN-01152,Essential,9.617931848794276e-06,Low Risk,0.7562591180343776,Very High,179.9488461367161,High ($150-500),Upsell,17.99
PSN-01153,Essential,1.3230313697989894e-05,Low Risk,0.6178683533181321,High,99.96894183951042,Medium ($50-150),Upsell,10.0
PSN-01154,Free,0.0,N/A (Free),0.329821959764158,Medium,0.0,Minimal (<$10),Monitor,0.0
PSN-01155,Essential,9.189101229685702e-06,Low Risk,0.9839305355331142,Very High,124.98915010002727,Medium ($50-150),Upsell,12.5
PSN-01156,Free,0.0,N/A (Free),0.7429652072154195,Very High,0.0,Minimal (<$10),Upsell,0.0
PSN-01157,Premium,1.3613636088516328e-05,Low Risk,0.918076606523923,Very High,209.98748161345998,High ($150-500),Upsell,21.0
PSN-01158,Free,0.0,N/A (Free),0.1367535988321862,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01159,Essential,3.064762173151104e-05,Low Risk,0.0561405630413955,Low,59.988161449172324,Medium ($50-150),Nurture,6.0
PSN-01160,Essential,1.808327260199021e-05,Low Risk,0.977070661347934,Very High,189.88774067592112,High ($150-500),Upsell,18.99
PSN-01161,Free,0.0,N/A (Free),0.1648818020816242,Medium,0.0,Minimal (<$10),Monitor,0.0
PSN-01162,Essential,7.564029268368707e-05,Low Risk,0.0686746937151649,Low,59.985462338841906,Medium ($50-150),Nurture,6.0
PSN-01163,Essential,9.0078980848285e-06,Low Risk,0.42455964446417,High,59.9894596161939,Medium ($50-150),Upsell,6.0
PSN-01164,Extra,5.837684545922454e-06,Low Risk,0.2233474898940007,Medium,134.98921197096317,Medium ($50-150),Nurture,13.5
PSN-01165,Free,0.0,N/A (Free),0.0211343212121465,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01166,Essential,8.903220119737346e-06,Low Risk,0.0306781040328766,Low,59.98946589582502,Medium ($50-150),Nurture,6.0
PSN-01167,Essential,9.737083525226291e-06,Low Risk,0.1747151857558162,Medium,59.989415872359324,Medium ($50-150),Nurture,6.0
PSN-01168,Essential,0.999945529986182,Critical,0.0396393879173984,Low,0.0032676561289403474,Minimal (<$10),Monitor,0.0
PSN-01169,Extra,9.782094348181434e-06,Low Risk,0.8970037293550367,Very High,134.98867951508393,Medium ($50-150),Upsell,13.5
PSN-01170,Essential,1.8759447102668197e-05,Low Risk,0.0767340969470339,Low,59.98887462076831,Medium ($50-150),Nurture,6.0
PSN-01171,Essential,0.9995138988064344,Critical,0.0288468363991811,Low,0.029161210602001816,Minimal (<$10),Monitor,0.0
PSN-01172,Essential,8.82747000555354e-06,Low Risk,0.776904314335414,Very High,129.9691615668989,Medium ($50-150),Upsell,13.0
PSN-01173,Essential,4.634966318228875e-06,Low Risk,0.0302956743043833,Low,59.98972194837057,Medium ($50-150),Nurture,6.0
PSN-01174,Free,0.0,N/A (Free),0.1228232889714184,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01175,Free,0.0,N/A (Free),0.0316450258614689,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01176,Free,0.0,N/A (Free),0.0972667871666295,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01177,Essential,1.3427571808837425e-06,Low Risk,0.0674930647024533,Low,79.96990603385248,Medium ($50-150),Nurture,8.0
PSN-01178,Free,0.0,N/A (Free),0.1335374989725614,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01179,Free,0.0,N/A (Free),0.6521672669867894,Very High,39.98,Low ($10-50),Upsell,4.0
PSN-01180,Free,0.0,N/A (Free),0.0563631683139607,Low,39.98,Low ($10-50),Nurture,4.0
PSN-01181,Essential,1.71894116264156e-05,Low Risk,0.4642392319598146,High,59.988968807196535,Medium ($50-150),Upsell,6.0
PSN-01182,Premium,8.553301158493604e-06,Low Risk,0.838626768913295,Very High,209.96841781035172,High ($150-500),Upsell,21.0
PSN-01183,Free,0.0,N/A (Free),0.8854195209997068,Very High,0.0,Minimal (<$10),Upsell,0.0
PSN-01184,Free,0.0,N/A (Free),0.2765622403911834,Medium,49.98,Low ($10-50),Nurture,5.0
PSN-01185,Free,0.0,N/A (Free),0.0189069645746292,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01186,Essential,1.875617382850195e-05,Low Risk,0.2439632263363835,Medium,59.98887481713203,Medium ($50-150),Nurture,6.0
PSN-01187,Essential,2.8841731686416144e-05,Low Risk,0.3456834060627743,Medium,59.988269784516135,Medium ($50-150),Nurture,6.0
PSN-01188,Extra,9.225030551920718e-06,Low Risk,0.6081572586319401,High,144.96870868022336,Medium ($50-150),Upsell,14.5
PSN-01189,Extra,2.692390329398489e-05,Low Risk,0.3222689635811114,Medium,134.98636554229435,Medium ($50-150),Nurture,13.5
PSN-01190,Essential,2.0096188771307707e-05,Low Risk,0.0685227862608566,Low,79.96859366870979,Medium ($50-150),Nurture,8.0
PSN-01191,Essential,0.9999561026081176,Critical,0.133491727543954,Low,12.503182121937554,Low ($10-50),Monitor,1.25
PSN-01192,Essential,0.9886303428804653,Critical,0.012573704580856,Low,0.6820657306008896,Minimal (<$10),Monitor,0.07
PSN-01193,Premium,1.127159369334451e-05,Low Risk,0.1096047209190702,Low,199.94797145128302,High ($150-500),Nurture,19.99
PSN-01194,Essential,6.968370459974163e-05,Low Risk,0.0149401020072372,Low,59.985819674561064,Medium ($50-150),Nurture,6.0
PSN-01195,Premium,1.458138748157988e-05,Low Risk,0.9609991864688396,Very High,374.90610020791803,High ($150-500),Upsell,37.49
PSN-01196,Essential,1.310727269228917e-05,Low Risk,0.3629194496490126,Medium,59.98921369471119,Medium ($50-150),Nurture,6.0
PSN-01197,Essential,1.0706867230474794e-05,Low Risk,0.1475098836545846,Low,59.98935769503485,Medium ($50-150),Nurture,6.0
PSN-01198,Free,0.0,N/A (Free),0.8080385360522224,Very High,0.0,Minimal (<$10),Upsell,0.0
PSN-01199,Essential,0.9755140187942972,Critical,0.0135923741622963,Low,1.4689140125301097,Minimal (<$10),Monitor,0.15
PSN-01200,Essential,0.905948002269694,Critical,0.0114902657060748,Low,5.642179343841059,Minimal (<$10),Monitor,0.56
PSN-01201,Free,0.0,N/A (Free),0.3398785463488408,Medium,0.0,Minimal (<$10),Monitor,0.0
PSN-01202,Essential,0.9699447080162004,Critical,0.0131058510586019,Low,1.8030169661081403,Minimal (<$10),Monitor,0.18
PSN-01203,Free,0.0,N/A (Free),0.0176227453816063,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01204,Extra,1.2434969837761015e-05,Low Risk,0.8158742991991917,Very High,164.94813512757344,High ($150-500),Upsell,16.49
PSN-01205,Essential,3.467499550555693e-06,Low Risk,0.8322175756367471,Very High,249.84946281496963,High ($150-500),Upsell,24.98
PSN-01206,Free,0.0,N/A (Free),0.0604732564531837,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01207,Free,0.0,N/A (Free),0.1310594268455191,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01208,Essential,2.5817093326056105e-05,Low Risk,0.923312746752069,Very High,59.98845123257137,Medium ($50-150),Upsell,6.0
PSN-01209,Free,0.0,N/A (Free),0.2734419025745051,Medium,0.0,Minimal (<$10),Monitor,0.0
PSN-01210,Essential,0.9997405641823016,Critical,0.020866146414338,Low,0.015563554703726029,Minimal (<$10),Monitor,0.0
PSN-01211,Essential,1.5420505215399827e-05,Low Risk,0.0683388487028737,Low,59.989074923892126,Medium ($50-150),Nurture,6.0
PSN-01212,Extra,0.9999339157554504,Critical,0.2728203886390754,Medium,0.00892071217174633,Minimal (<$10),Monitor,0.0
PSN-01213,Essential,1.1968158970403105e-05,Low Risk,0.1019886575726814,Low,59.989282030143364,Medium ($50-150),Nurture,6.0
PSN-01214,Free,0.0,N/A (Free),0.5317734182859989,High,50.0,Low ($10-50),Upsell,5.0
PSN-01215,Free,0.0,N/A (Free),0.2033280353904404,Medium,0.0,Minimal (<$10),Monitor,0.0
PSN-01216,Premium,4.9727290108235674e-06,Low Risk,0.8914196278133242,Very High,159.98920441308556,High ($150-500),Upsell,16.0
PSN-01217,Essential,4.965786011192338e-06,Low Risk,0.3888167957178691,Medium,59.98970210249719,Medium ($50-150),Nurture,6.0
PSN-01218,Free,0.0,N/A (Free),0.1172791370602127,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01219,Extra,1.3999312727547542e-05,Low Risk,0.9107382994277736,Very High,174.92783066649974,High ($150-500),Upsell,17.49
PSN-01220,Extra,9.81257431375211e-06,Low Risk,0.9780664647223852,Very High,244.90813610150911,High ($150-500),Upsell,24.49
PSN-01221,Free,0.0,N/A (Free),0.8839148688893322,Very High,0.0,Minimal (<$10),Upsell,0.0
PSN-01222,Free,0.0,N/A (Free),0.0252977655697269,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01223,Free,0.0,N/A (Free),0.1490316805844252,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01224,Free,0.0,N/A (Free),0.2113029376733553,Medium,0.0,Minimal (<$10),Monitor,0.0
PSN-01225,Essential,0.9875008956034014,Critical,0.0117904417385827,Low,0.7498212727519515,Minimal (<$10),Monitor,0.07
PSN-01226,Essential,6.617961762063843e-06,Low Risk,0.114453892624872,Low,59.9896029884739,Medium ($50-150),Nurture,6.0
PSN-01227,Essential,7.220390656550559e-06,Low Risk,0.0542264523825901,Low,59.98956684876451,Medium ($50-150),Nurture,6.0
PSN-01228,Free,0.0,N/A (Free),0.2751263554956914,Medium,25.0,Low ($10-50),Nurture,2.5
PSN-01229,Essential,1.3146559675281532e-05,Low Risk,0.8270160276904858,Very High,99.98894840669158,Medium ($50-150),Upsell,10.0
PSN-01230,Free,0.0,N/A (Free),0.7680919102761357,Very High,0.0,Minimal (<$10),Upsell,0.0
PSN-01231,Essential,5.4515077783432375e-06,Low Risk,0.1814101646304952,Medium,59.98967296404838,Medium ($50-150),Nurture,6.0
PSN-01232,Extra,7.390238768592659e-06,Low Risk,0.6802605393578222,Very High,134.98900239166863,Medium ($50-150),Upsell,13.5
PSN-01233,Essential,1.628137658356169e-05,Low Risk,0.467905442577978,High,59.98902328021875,Medium ($50-150),Upsell,6.0
PSN-01234,Essential,5.676068408798393e-06,Low Risk,0.8417347534619289,Very High,79.96960278873274,Medium ($50-150),Upsell,8.0
PSN-01235,Extra,7.402861354225817e-06,Low Risk,0.6698069184205506,Very High,134.9890006877458,Medium ($50-150),Upsell,13.5
PSN-01236,Essential,8.45011419880027e-06,Low Risk,0.5189346121330021,High,59.989493077649215,Medium ($50-150),Upsell,6.0
PSN-01237,Essential,1.984044449440516e-05,Low Risk,0.1495429438318607,Low,59.98880977173478,Medium ($50-150),Nurture,6.0
PSN-01238,Extra,5.6042775363530074e-06,Low Risk,0.8593507948531087,Very High,238.94895216822903,High ($150-500),Upsell,23.89
PSN-01239,Essential,1.4379318003142511e-05,Low Risk,0.7094635723984818,Very High,119.9887060051729,Medium ($50-150),Upsell,12.0
PSN-01240,Essential,0.9848691363592388,Critical,0.0135798902979255,Low,0.9077005098092654,Minimal (<$10),Monitor,0.09
PSN-01241,Essential,9.998169213929098e-06,Low Risk,0.3580649279355609,Medium,59.98940020982886,Medium ($50-150),Nurture,6.0
PSN-01242,Extra,0.5234466999578675,High Risk,0.0107656242943829,Low,64.32992997268747,Medium ($50-150),Retain Standard,6.43
PSN-01243,Essential,1.0132692136254825e-05,Low Risk,0.9270934401720892,Very High,299.94817641939625,High ($150-500),Upsell,29.99
PSN-01244,Essential,3.224669187541998e-06,Low Risk,0.054668111965737,Low,129.96969372092056,Medium ($50-150),Nurture,13.0
PSN-01245,Essential,1.0714028630319098e-05,Low Risk,0.7808015193810688,Very High,59.98935726542247,Medium ($50-150),Upsell,6.0
PSN-01246,Essential,1.0821902747874437e-05,Low Risk,0.1208875981504723,Low,59.989350794054154,Medium ($50-150),Nurture,6.0
PSN-01247,Extra,1.6137601779260092e-05,Low Risk,0.5253718129389733,High,134.98782158513583,Medium ($50-150),Upsell,13.5
PSN-01248,Essential,0.9591849811702924,Critical,0.0153036473167753,Low,2.44849297959416,Minimal (<$10),Monitor,0.24
PSN-01249,Essential,7.71796275112874e-05,Low Risk,0.0165807788537358,Low,59.9853699941456,Medium ($50-150),Nurture,6.0
PSN-01250,Essential,0.9832116717860108,Critical,0.0163452637571771,Low,1.0071318095572142,Minimal (<$10),Monitor,0.1
PSN-01251,Essential,9.76600083961246e-06,Low Risk,0.6627818267367771,Very High,59.989414137609636,Medium ($50-150),Upsell,6.0
PSN-01252,Essential,7.230938623489851e-06,Low Risk,0.6362898981384337,High,59.98956621599198,Medium ($50-150),Upsell,6.0
PSN-01253,Essential,8.2863276324914e-06,Low Risk,0.2097524395645518,Medium,59.98950290320533,Medium ($50-150),Nurture,6.0
PSN-01254,Extra,7.849258442824317e-06,Low Risk,0.7947664719674513,Very High,134.98894042860283,Medium ($50-150),Upsell,13.5
PSN-01255,Essential,0.9551113132308076,Critical,0.0125151693363891,Low,2.692872319283855,Minimal (<$10),Monitor,0.27
PSN-01256,Free,0.0,N/A (Free),0.0461422873425232,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01257,Essential,1.6847480344506063e-05,Low Risk,0.0460435801353384,Low,119.9884838952438,Medium ($50-150),Nurture,12.0
PSN-01258,Essential,1.9115211258337774e-06,Low Risk,0.3249015228256601,Medium,59.98988532784767,Medium ($50-150),Nurture,6.0
PSN-01259,Premium,3.09223990276907e-05,Low Risk,0.4890849203026842,High,364.9218841071512,High ($150-500),Upsell,36.49
PSN-01260,Essential,1.9731698790122817e-05,Low Risk,0.7719405809814696,Very High,149.947928763578,Medium ($50-150),Upsell,14.99
PSN-01261,Free,0.0,N/A (Free),0.2063136233661747,Medium,0.0,Minimal (<$10),Monitor,0.0
PSN-01262,Essential,1.1041274114672922e-05,Low Risk,0.9434180373552884,Very High,79.96922733163746,Medium ($50-150),Upsell,8.0
PSN-01263,Essential,2.046557392163036e-05,Low Risk,0.1884611378524018,Medium,59.988772270220444,Medium ($50-150),Nurture,6.0
PSN-01264,Premium,9.779324542164338e-06,Low Risk,0.0914909272091568,Low,159.9884354058665,High ($150-500),Nurture,16.0
PSN-01265,Free,0.0,N/A (Free),0.0545488408031002,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01266,Essential,2.1252886735315085e-05,Low Risk,0.7283919368122599,Very High,59.988725039324756,Medium ($50-150),Upsell,6.0
PSN-01267,Essential,1.584087437157709e-05,Low Risk,0.1623123101134511,Medium,129.9684954337522,Medium ($50-150),Nurture,13.0
PSN-01268,Essential,1.3489188632450864e-05,Low Risk,0.1476148060937278,Low,59.989190783573946,Medium ($50-150),Nurture,6.0
PSN-01269,Essential,9.16345976910661e-06,Low Risk,0.4169946810642962,High,59.98945028404845,Medium ($50-150),Upsell,6.0
